Time,Cement_Temperature_C,Silo_Level_Percent,Compressive_Strength_3day_MPa,Compressive_Strength_28day_MPa,Setting_Time_Initial_min,Setting_Time_Final_min,Soundness_mm,Packing_Rate_bags_min,Bag_Weight_kg,Dust_Emission_mg_Nm3,Dispatch_Rate_tph
12:09:40,79.0,53.4,29.5,50.4,47.0,278.0,2.16,13.0,49.96,10.9,48.1
12:09:45,81.6,46.1,29.8,52.6,43.0,285.0,2.17,12.5,50.03,10.3,45.8
12:09:50,74.9,50.8,29.7,49.4,47.0,294.0,1.86,13.1,49.88,9.0,41.9
12:09:55,80.0,64.4,29.9,49.6,45.0,316.0,3.01,12.9,49.79,10.2,47.3
12:10:00,82.0,48.7,30.2,48.6,43.0,306.0,2.65,11.7,49.96,6.5,46.6
12:10:05,80.4,62.6,31.9,50.7,45.0,292.0,2.73,11.5,50.0,8.1,44.8
12:10:10,75.5,67.8,30.8,48.1,45.0,290.0,1.84,12.2,49.87,9.6,39.3
12:10:15,77.3,49.4,28.8,50.5,50.0,292.0,1.93,11.7,49.99,10.6,46.8
12:10:20,70.6,57.8,28.4,50.8,44.0,300.0,2.91,11.9,50.13,13.8,43.4
12:10:25,76.3,47.8,31.7,49.2,42.0,301.0,2.87,12.4,49.96,11.8,47.2
12:10:30,76.5,53.8,28.7,49.1,44.0,302.0,1.77,11.9,50.08,6.7,44.6
12:10:35,83.4,57.8,29.8,48.9,45.0,290.0,2.04,11.7,50.0,12.7,44.6
12:10:40,80.3,58.5,30.4,51.7,50.0,281.0,2.49,12.2,49.99,8.4,42.2
12:10:45,74.9,61.9,30.9,50.0,45.0,294.0,2.4,10.9,50.06,8.7,46.3
12:10:50,74.5,57.1,28.7,49.8,50.0,326.0,1.98,12.2,50.09,9.9,46.5
12:10:55,77.2,66.4,30.6,50.4,45.0,305.0,3.05,13.2,49.91,6.3,47.3
12:11:00,74.6,55.5,29.4,50.3,45.0,307.0,2.42,11.8,50.05,9.5,41.9
12:11:05,81.4,52.3,28.7,49.5,50.0,310.0,1.65,12.4,49.92,8.9,44.2
12:11:10,83.5,61.1,31.1,51.8,48.0,316.0,2.23,12.5,50.07,12.5,47.1
12:11:15,80.6,45.6,28.9,48.8,45.0,312.0,1.44,11.9,50.04,10.6,46.7
12:11:20,77.5,51.4,30.1,50.9,45.0,292.0,2.6,12.4,50.01,11.0,49.0
12:11:25,80.0,56.0,28.3,48.9,43.0,301.0,2.76,12.4,50.11,9.2,45.5
12:11:30,86.4,56.2,30.5,51.1,47.0,302.0,3.18,11.8,50.05,8.1,43.6
12:11:35,81.2,52.1,29.8,50.7,42.0,299.0,2.61,11.9,50.09,11.0,48.2
12:11:40,81.8,55.1,29.7,49.0,46.0,297.0,2.51,12.3,50.1,7.9,45.3
12:11:45,78.2,52.4,29.4,50.4,48.0,293.0,3.1,12.3,49.88,11.9,47.4
12:11:50,81.6,58.9,29.5,50.0,43.0,299.0,2.08,12.1,50.15,8.9,42.1
12:11:55,85.6,35.7,30.5,50.4,48.0,294.0,2.27,11.8,49.93,7.1,43.3
12:12:00,77.3,52.8,29.1,49.7,51.0,295.0,2.45,11.1,50.1,9.5,48.5
12:12:05,75.2,57.1,32.3,50.9,42.0,287.0,3.37,11.2,50.06,9.2,48.1
12:12:10,87.8,54.2,30.5,50.6,45.0,312.0,3.05,12.1,49.72,9.5,43.5
12:12:15,76.7,58.2,29.8,48.7,44.0,298.0,1.72,10.9,50.11,8.9,43.8
12:12:20,77.0,63.9,30.0,49.8,46.0,310.0,2.77,11.9,50.01,9.0,43.0
12:12:25,78.7,53.4,31.2,49.6,44.0,307.0,1.72,11.2,50.0,8.8,43.8
12:12:30,78.6,48.3,30.4,51.4,41.0,308.0,2.38,12.7,49.97,11.3,43.9
12:12:35,81.8,49.3,29.0,51.0,48.0,291.0,3.07,12.0,50.17,11.5,46.0
12:12:40,83.5,60.5,30.0,50.7,45.0,309.0,3.02,12.3,50.0,12.7,48.3
12:12:45,81.8,52.5,29.2,51.0,44.0,294.0,2.74,12.3,50.03,13.7,43.0
12:12:50,72.6,47.2,30.3,48.9,44.0,298.0,2.26,12.0,49.82,7.9,48.4
12:12:55,79.0,63.9,29.0,50.0,44.0,294.0,2.47,12.3,49.98,7.7,41.8
12:13:00,82.9,59.5,29.6,50.6,48.0,325.0,3.08,11.4,50.09,9.2,48.1
12:13:05,79.2,49.8,30.7,50.2,42.0,295.0,2.57,12.6,49.91,9.2,45.5
12:13:10,80.1,45.1,29.6,48.7,45.0,278.0,1.32,12.4,49.95,10.9,44.3
12:13:15,90.4,67.3,30.2,50.8,40.0,273.0,2.15,11.1,49.99,9.3,52.6
12:13:20,73.0,51.7,29.1,49.0,45.0,319.0,1.68,11.6,50.0,13.8,43.6
12:13:25,84.9,47.5,28.1,49.0,46.0,301.0,3.2,12.6,49.97,7.7,43.8
12:13:30,84.9,47.6,28.8,50.0,45.0,281.0,2.7,12.0,50.01,11.8,44.7
12:13:35,79.7,65.4,29.5,50.2,50.0,280.0,2.53,11.5,50.09,12.8,47.2
12:13:40,77.8,50.1,30.0,50.4,43.0,289.0,1.51,11.9,50.1,11.4,39.7
12:13:45,83.4,42.9,29.4,49.4,46.0,276.0,2.26,12.3,49.95,6.7,44.3
12:13:50,77.1,68.4,30.7,50.7,38.0,288.0,3.4,12.9,49.97,11.5,47.3
12:13:55,79.5,47.3,29.9,50.0,48.0,299.0,1.33,11.4,50.03,11.8,42.4
12:14:00,82.2,48.6,29.7,50.9,42.0,304.0,3.18,12.2,49.91,7.4,48.2
12:14:05,78.3,57.1,28.9,51.2,42.0,313.0,1.91,11.9,50.08,9.4,49.7
12:14:10,84.2,49.6,29.6,50.0,44.0,319.0,2.87,12.6,49.98,8.6,42.9
12:14:15,77.2,67.8,29.8,49.3,42.0,303.0,2.5,10.7,50.04,10.0,49.1
12:14:20,80.9,54.5,29.4,50.2,43.0,291.0,2.21,12.5,49.96,11.3,43.9
12:14:25,72.6,60.6,28.3,49.3,45.0,289.0,2.34,11.6,50.13,8.4,45.3
12:14:30,85.7,47.2,31.5,50.6,46.0,303.0,2.73,12.1,49.94,11.8,47.1
12:14:35,89.4,55.4,32.7,49.6,44.0,301.0,2.31,12.1,49.8,10.4,48.5
12:14:40,72.6,48.2,31.2,50.5,48.0,282.0,2.91,11.8,49.86,9.8,43.4
12:14:45,82.6,58.3,30.2,50.7,41.0,304.0,2.15,13.1,49.91,7.2,46.1
12:14:50,85.0,48.7,29.6,50.7,45.0,303.0,2.64,12.4,49.85,13.6,40.6
12:14:55,71.3,54.5,29.9,50.8,50.0,295.0,2.04,13.0,50.05,12.7,42.5
12:15:00,82.2,49.3,31.1,51.6,44.0,302.0,2.28,12.6,49.99,11.5,43.2
12:15:05,74.4,55.9,28.3,49.7,50.0,298.0,1.71,12.3,49.99,13.2,48.6
12:15:10,82.8,56.7,30.2,50.2,47.0,289.0,2.34,12.3,50.04,6.7,45.5
12:15:15,73.2,62.2,31.2,49.3,46.0,302.0,2.38,11.8,50.04,11.4,46.7
12:15:20,80.1,61.8,31.5,47.4,43.0,312.0,2.09,12.6,49.97,9.7,46.9
12:15:25,78.7,63.3,30.2,49.6,44.0,312.0,2.42,12.3,50.14,9.8,47.9
12:15:30,83.0,54.2,30.1,48.7,44.0,306.0,2.48,12.0,49.77,7.8,45.8
12:15:35,80.5,62.8,28.3,51.7,46.0,305.0,2.62,12.5,50.05,9.7,43.7
12:15:40,79.9,65.6,30.5,50.0,43.0,279.0,2.4,13.1,49.98,7.8,47.8
12:15:45,80.8,55.7,32.1,49.5,44.0,286.0,2.4,11.8,50.18,10.3,47.9
12:15:50,76.6,58.9,29.8,50.5,49.0,301.0,2.6,12.5,49.92,12.9,47.2
12:15:55,81.0,53.4,29.7,51.0,44.0,312.0,2.19,11.4,49.96,9.5,43.2
12:16:00,86.6,62.2,29.1,50.6,46.0,291.0,1.99,12.3,49.97,6.1,41.9
12:16:05,80.1,54.8,27.7,50.5,46.0,319.0,2.08,11.6,49.87,9.9,47.3
12:16:10,85.6,45.4,30.6,49.0,44.0,309.0,2.17,11.8,49.99,6.0,42.9
12:16:15,84.7,59.3,30.8,50.7,45.0,310.0,2.12,11.4,49.95,7.7,48.8
12:16:20,76.5,53.5,28.9,49.8,47.0,305.0,2.01,12.2,49.97,8.9,45.2
12:16:25,79.5,67.4,31.2,49.8,45.0,294.0,2.38,13.6,50.04,10.7,44.9
12:16:30,83.5,57.7,31.7,50.7,40.0,306.0,2.47,12.9,49.96,12.4,45.6
12:16:35,75.0,57.7,29.7,50.8,50.0,288.0,2.24,12.3,50.01,6.6,43.0
12:16:40,87.7,54.0,28.2,49.8,43.0,303.0,2.7,11.5,49.94,5.5,43.9
12:16:45,84.5,53.3,30.4,50.1,45.0,296.0,1.94,13.0,50.22,7.2,41.8
12:16:50,80.7,58.5,30.1,49.6,44.0,307.0,2.12,11.6,50.03,4.0,37.5
12:16:55,76.9,55.5,29.7,47.9,47.0,274.0,2.76,11.7,50.01,10.6,45.9
12:17:00,87.9,51.5,30.5,48.7,46.0,286.0,3.03,12.3,50.04,9.7,41.8
12:17:05,73.8,46.7,28.5,51.0,40.0,315.0,2.66,13.0,50.01,9.2,42.6
12:17:10,82.7,52.4,30.1,50.1,50.0,300.0,3.06,12.9,50.12,12.4,43.9
12:17:15,79.9,62.3,30.8,49.3,44.0,281.0,2.2,12.6,49.88,11.8,48.0
12:17:20,80.4,54.7,31.2,51.0,45.0,307.0,2.75,11.8,49.99,11.1,47.4
12:17:25,80.1,47.1,30.1,50.1,48.0,297.0,2.2,13.0,50.12,9.4,47.5
12:17:30,86.2,52.3,30.3,51.6,45.0,291.0,3.15,12.5,49.79,8.5,38.1
12:17:35,75.9,57.3,31.0,50.3,40.0,296.0,3.59,11.2,49.95,8.0,48.7
12:17:40,76.9,53.3,30.2,47.9,41.0,312.0,2.25,12.4,50.01,9.8,48.4
12:17:45,84.4,53.4,29.0,50.6,41.0,315.0,2.51,12.1,50.05,11.6,44.1
12:17:50,81.9,60.0,30.6,48.9,53.0,303.0,3.16,13.1,50.02,8.0,44.4
12:17:55,82.5,64.8,28.7,48.6,44.0,281.0,2.46,11.8,50.03,7.5,44.1
12:18:00,79.9,55.7,29.6,50.3,39.0,295.0,2.29,11.6,50.03,8.4,41.7
12:18:05,79.4,60.2,28.4,49.8,47.0,296.0,2.1,12.1,49.87,8.1,45.6
12:18:10,73.4,59.4,29.9,49.5,41.0,313.0,3.09,12.2,50.0,6.1,38.3
12:18:15,73.8,62.9,30.5,49.1,44.0,309.0,2.72,10.7,49.93,7.1,38.2
12:18:20,76.1,60.5,28.6,51.2,41.0,290.0,2.14,10.7,49.96,9.6,39.7
12:18:25,88.5,51.6,29.0,48.6,45.0,321.0,1.81,11.1,50.12,7.9,46.2
12:18:30,81.5,68.6,29.2,48.3,47.0,304.0,2.39,12.0,49.95,15.1,50.5
12:18:35,81.0,67.1,30.9,50.1,44.0,296.0,2.59,11.3,50.11,11.5,46.5
12:18:40,77.6,61.2,29.5,50.4,42.0,327.0,2.38,11.6,50.0,10.8,49.0
12:18:45,82.3,61.2,29.5,48.8,44.0,279.0,2.3,11.2,50.01,11.0,43.4
12:18:50,84.4,64.2,29.4,49.7,46.0,308.0,2.44,10.9,50.13,4.9,47.6
12:18:55,80.9,63.6,29.5,48.6,43.0,306.0,2.95,12.0,50.07,10.7,43.5
12:19:00,81.8,53.3,28.4,49.9,41.0,283.0,2.67,11.9,50.18,9.0,37.5
12:19:05,74.9,54.9,30.8,50.1,46.0,293.0,2.57,10.8,49.9,6.6,43.1
12:19:10,75.4,55.4,29.2,48.5,51.0,307.0,2.66,12.3,50.04,8.6,44.9
12:19:15,84.6,57.0,29.8,50.6,52.0,303.0,1.61,12.2,49.99,8.9,38.2
12:19:20,73.8,57.6,30.1,51.6,44.0,322.0,2.93,11.9,49.93,9.1,47.4
12:19:25,80.9,60.3,30.4,51.9,44.0,297.0,2.51,12.8,50.08,10.3,37.5
12:19:30,78.8,60.9,28.7,49.5,48.0,281.0,2.8,12.6,49.99,12.3,43.6
12:19:35,79.7,59.7,29.4,49.4,42.0,315.0,2.61,12.5,50.09,9.8,47.6
12:19:40,83.6,46.3,30.7,50.7,43.0,307.0,1.33,10.6,50.06,8.5,48.7
12:19:45,73.8,54.4,29.1,48.2,42.0,322.0,3.52,11.6,49.98,12.5,38.0
12:19:50,85.2,58.8,29.3,51.2,46.0,320.0,2.08,11.3,49.82,11.7,48.5
12:19:55,81.4,53.7,28.4,52.8,39.0,302.0,2.28,11.1,49.95,7.6,44.4
12:20:00,77.9,56.2,30.1,48.8,42.0,314.0,2.35,10.5,49.81,9.1,45.6
12:20:05,72.8,43.3,31.3,50.1,45.0,271.0,2.86,12.5,49.83,10.3,46.8
12:20:10,72.5,62.9,32.0,49.2,46.0,315.0,3.04,12.0,50.02,12.2,45.8
12:20:15,80.7,55.5,30.9,50.9,47.0,298.0,2.55,11.8,49.86,13.5,45.3
12:20:20,69.3,58.9,29.8,49.8,46.0,318.0,2.26,13.1,49.89,8.5,45.7
12:20:25,80.3,54.5,29.4,49.2,44.0,294.0,2.45,11.1,50.03,13.3,43.1
12:20:30,77.6,63.1,29.8,50.0,44.0,300.0,2.93,12.6,49.97,11.9,45.4
12:20:35,79.4,53.2,29.2,49.6,43.0,317.0,1.93,12.3,49.98,9.5,44.0
12:20:40,81.5,39.3,31.6,49.9,48.0,297.0,2.16,12.4,50.11,6.3,43.8
12:20:45,84.0,56.9,29.6,49.2,46.0,287.0,2.57,11.2,49.99,9.5,42.7
12:20:50,73.3,46.8,29.2,51.0,42.0,299.0,2.39,12.0,50.16,7.5,49.9
12:20:55,81.7,45.3,31.2,50.7,46.0,310.0,2.46,11.7,50.09,13.1,43.6
12:21:00,79.3,49.8,29.8,50.9,43.0,285.0,2.81,11.6,49.97,11.7,42.7
12:21:05,73.4,54.2,28.6,51.1,42.0,299.0,2.01,11.9,49.94,11.3,51.5
12:21:10,85.6,54.5,28.5,48.9,45.0,311.0,2.71,11.3,49.91,9.1,44.1
12:21:15,80.5,58.4,30.8,49.7,45.0,304.0,2.47,11.6,50.21,9.9,49.6
12:21:20,74.2,61.9,29.2,49.4,40.0,312.0,2.42,11.9,50.03,7.8,42.0
12:21:25,85.8,59.9,29.7,49.6,49.0,310.0,2.65,11.8,50.09,7.9,36.9
12:21:30,72.6,58.4,31.6,51.1,44.0,302.0,2.86,11.4,50.06,13.6,39.4
12:21:35,73.2,51.4,29.4,50.3,42.0,306.0,2.37,13.3,50.09,8.2,46.1
12:21:40,78.8,51.1,30.2,49.9,45.0,286.0,2.35,11.7,50.09,9.4,44.9
12:21:45,81.0,48.7,31.4,50.3,53.0,296.0,2.3,11.5,50.16,11.4,39.7
12:21:50,78.7,58.8,32.0,52.0,51.0,272.0,2.62,12.1,49.95,6.5,43.7
12:21:55,84.5,39.7,30.4,50.8,44.0,296.0,2.64,11.3,49.93,7.6,44.4
12:22:00,80.8,61.8,30.7,51.0,45.0,297.0,2.57,11.4,50.02,7.3,44.4
12:22:05,84.3,54.7,30.2,49.5,46.0,309.0,2.82,12.0,50.03,10.4,50.3
12:22:10,76.2,42.7,29.3,50.6,44.0,289.0,2.58,11.5,50.03,8.6,42.1
12:22:15,78.8,46.7,30.5,52.2,43.0,319.0,2.46,12.0,50.05,10.9,43.3
12:22:20,80.4,65.6,31.1,48.9,50.0,301.0,1.38,12.0,50.14,7.6,45.2
12:22:25,81.7,63.0,29.4,48.6,46.0,307.0,2.26,11.5,49.96,11.3,49.1
12:22:30,79.2,54.8,32.1,48.3,46.0,303.0,3.39,11.8,50.06,13.2,42.8
12:22:35,82.9,53.4,30.5,49.5,45.0,301.0,2.57,11.6,50.04,10.0,41.9
12:22:40,80.3,48.2,29.8,50.8,45.0,303.0,2.88,11.6,50.06,10.3,42.3
12:22:45,85.0,63.5,30.4,51.1,46.0,292.0,1.51,12.0,50.02,11.9,46.3
12:22:50,78.1,53.9,31.3,47.5,42.0,314.0,1.49,12.4,49.91,8.0,40.9
12:22:55,84.3,49.8,29.0,50.8,49.0,311.0,2.32,11.1,50.13,10.0,46.5
12:23:00,78.0,62.0,31.1,48.9,44.0,316.0,2.95,12.1,49.92,10.0,46.9
12:23:05,79.4,54.1,30.1,48.5,44.0,299.0,2.64,13.2,49.85,8.4,46.4
12:23:10,83.1,55.9,29.9,48.5,42.0,298.0,3.06,12.1,49.84,13.3,49.9
12:23:15,81.2,45.6,30.0,49.3,44.0,307.0,2.34,12.1,50.0,7.9,45.9
12:23:20,79.6,53.4,29.9,49.1,45.0,289.0,2.51,12.9,49.92,7.1,49.3
12:23:25,84.4,53.5,29.3,49.0,44.0,281.0,3.23,12.7,50.07,9.2,41.7
12:23:30,77.2,55.5,30.1,52.2,46.0,298.0,2.03,11.4,50.18,7.0,44.1
12:23:35,78.2,52.1,29.0,48.9,37.0,315.0,2.04,12.3,49.97,11.0,48.1
12:23:40,81.5,62.0,30.0,50.7,43.0,297.0,2.48,12.0,49.96,13.6,45.3
12:23:45,80.9,47.1,29.4,49.4,51.0,291.0,2.49,12.9,50.0,7.3,41.2
12:23:50,77.2,47.7,32.6,51.1,39.0,290.0,2.71,12.7,50.07,12.0,42.9
12:23:55,82.5,57.0,31.3,50.9,48.0,296.0,3.06,11.6,50.05,8.0,41.7
12:24:00,80.6,46.4,31.5,49.5,42.0,308.0,3.1,11.5,50.02,11.4,43.2
12:24:05,84.3,51.5,32.7,49.2,47.0,305.0,1.92,13.4,50.14,7.9,46.6
12:24:10,75.5,61.2,31.6,51.2,40.0,289.0,1.55,11.3,49.84,8.3,45.6
12:24:15,80.8,64.2,29.4,48.7,50.0,298.0,2.81,12.2,50.17,8.8,40.9
12:24:20,72.0,60.8,30.5,51.1,42.0,311.0,3.06,12.9,50.05,13.1,46.0
12:24:25,76.3,50.9,29.0,51.2,42.0,284.0,2.2,12.7,49.97,7.0,47.2
12:24:30,84.0,51.9,31.3,50.2,40.0,296.0,2.76,12.2,50.08,12.0,49.4
12:24:35,80.6,52.7,31.1,49.6,47.0,296.0,2.05,12.3,49.8,14.5,43.8
12:24:40,76.1,48.7,32.2,51.1,48.0,309.0,2.95,13.4,50.07,8.5,41.6
12:24:45,78.3,39.3,29.2,48.5,49.0,303.0,2.06,12.6,50.05,7.0,48.3
12:24:50,81.8,46.5,31.8,51.2,43.0,280.0,2.76,11.3,49.9,9.9,45.0
12:24:55,76.4,54.7,28.6,49.9,46.0,299.0,2.15,12.4,49.96,11.2,46.3
12:25:00,84.7,72.2,31.3,50.8,46.0,308.0,2.4,13.0,49.96,9.2,41.7
12:25:05,82.1,55.1,30.2,49.0,45.0,301.0,2.21,11.9,50.03,6.8,40.7
12:25:10,86.3,48.8,28.8,49.0,40.0,288.0,2.22,11.8,50.01,10.1,46.6
12:25:15,72.7,58.7,30.8,50.2,45.0,301.0,2.25,12.2,49.99,9.7,37.6
12:25:20,81.7,56.1,30.3,50.1,42.0,286.0,3.24,12.3,49.97,11.1,47.5
12:25:25,83.4,59.6,29.5,49.9,49.0,292.0,1.59,11.9,49.9,11.0,45.7
12:25:30,71.6,55.5,29.2,51.0,44.0,290.0,2.17,12.7,49.84,12.2,46.7
12:25:35,83.5,52.1,32.6,50.3,47.0,292.0,2.91,11.3,49.85,10.0,46.0
12:25:40,77.1,62.3,32.2,49.6,47.0,278.0,2.35,11.5,50.03,10.4,43.9
12:25:45,77.7,59.9,30.0,50.6,42.0,303.0,2.58,11.4,50.16,7.2,45.2
12:25:50,86.6,57.8,30.9,49.4,46.0,306.0,2.19,12.7,50.16,8.2,43.0
12:25:55,74.0,59.6,30.3,50.8,45.0,298.0,3.08,11.4,49.86,11.0,40.3
12:26:00,77.8,56.2,31.7,48.2,42.0,315.0,2.05,12.4,50.02,9.9,48.9
12:26:05,80.3,49.4,28.8,50.4,44.0,304.0,2.36,11.8,50.05,11.6,41.7
12:26:10,79.7,42.4,29.5,49.2,43.0,290.0,2.3,12.1,49.82,12.5,46.0
12:26:15,85.9,56.7,30.5,50.0,47.0,295.0,2.96,13.0,50.16,9.6,44.7
12:26:20,81.6,49.8,30.0,50.4,42.0,315.0,1.67,11.4,49.97,9.1,42.7
12:26:25,78.6,55.7,31.7,50.2,43.0,300.0,2.47,10.8,50.06,4.5,43.2
12:26:30,81.5,58.5,29.0,50.4,44.0,319.0,1.93,12.8,50.14,11.7,41.8
12:26:35,78.9,61.3,29.6,50.8,51.0,289.0,3.05,11.3,50.08,8.1,46.6
12:26:40,82.7,47.1,31.0,50.2,47.0,286.0,2.68,11.8,50.0,9.6,44.1
12:26:45,75.9,54.3,31.0,51.7,47.0,326.0,2.43,12.5,49.99,11.8,49.1
12:26:50,83.8,58.3,31.2,49.1,44.0,299.0,3.04,12.1,50.0,7.8,44.7
12:26:55,85.9,52.1,30.6,50.3,46.0,278.0,2.67,12.6,50.01,12.4,43.0
12:27:00,78.4,54.3,29.9,50.7,46.0,296.0,2.35,11.7,49.88,10.8,42.8
12:27:05,82.8,45.1,29.1,50.4,44.0,302.0,2.61,11.7,50.0,9.8,43.9
12:27:10,88.7,46.9,30.6,48.8,45.0,329.0,2.25,11.1,50.02,13.3,49.0
12:27:15,76.9,43.5,28.2,50.4,48.0,297.0,2.58,12.2,49.96,4.9,44.8
12:27:20,84.2,56.2,29.9,47.9,44.0,326.0,1.52,11.8,50.1,8.4,49.2
12:27:25,78.7,53.2,28.0,51.1,43.0,295.0,2.54,11.5,50.1,10.1,43.7
12:27:30,85.1,48.4,30.7,50.5,43.0,302.0,1.63,11.7,50.0,8.1,41.9
12:27:35,87.9,60.9,29.3,48.0,44.0,299.0,2.21,11.7,50.2,7.9,37.8
12:27:40,84.6,48.8,29.3,50.1,49.0,311.0,2.09,11.5,50.0,7.8,44.0
12:27:45,78.3,47.7,29.5,51.3,51.0,284.0,2.72,11.4,49.93,9.0,41.1
12:27:50,81.2,44.9,31.6,49.4,47.0,283.0,2.8,11.7,50.09,11.7,42.5
12:27:55,78.5,49.4,30.0,51.1,47.0,307.0,2.62,10.6,50.08,11.5,51.8
12:28:00,81.5,63.3,30.7,48.7,40.0,288.0,2.05,10.7,49.9,9.5,45.8
12:28:05,84.1,50.8,29.4,50.3,49.0,304.0,1.22,11.9,49.97,15.1,38.5
12:28:10,78.4,56.4,27.3,47.9,43.0,307.0,3.38,12.4,50.09,11.6,44.6
12:28:15,83.9,52.4,29.0,51.3,38.0,273.0,2.09,12.0,50.04,8.6,39.6
12:28:20,79.3,52.3,29.7,50.5,45.0,307.0,2.72,11.9,49.9,11.6,44.1
12:28:25,76.4,53.8,31.1,50.3,48.0,285.0,2.18,11.4,50.12,8.1,46.2
12:28:30,80.5,59.1,28.8,50.0,45.0,296.0,2.13,11.5,49.88,9.3,43.2
12:28:35,76.3,60.0,30.9,50.6,54.0,300.0,3.46,12.8,50.07,9.5,50.7
12:28:40,81.9,65.1,30.1,49.8,43.0,288.0,3.15,10.6,49.97,10.5,44.1
12:28:45,78.9,59.6,28.7,49.7,45.0,292.0,2.96,12.9,49.98,8.7,48.5
12:28:50,74.7,47.3,31.4,51.2,46.0,308.0,3.39,11.7,49.85,12.8,48.3
12:28:55,89.6,58.8,30.3,49.8,49.0,288.0,2.35,11.6,50.0,11.8,41.2
12:29:00,82.1,63.7,28.8,51.5,41.0,278.0,2.3,12.7,49.99,11.7,48.1
12:29:05,77.3,63.7,29.2,50.7,45.0,318.0,1.72,11.7,49.97,6.6,48.4
12:29:10,80.7,53.8,28.7,51.1,48.0,296.0,2.63,11.3,50.14,11.9,45.1
12:29:15,81.1,53.9,29.5,50.3,43.0,316.0,2.45,12.2,50.0,9.8,49.8
12:29:20,75.0,52.5,29.2,51.0,47.0,300.0,1.63,12.5,50.0,6.6,46.4
12:29:25,84.7,53.0,30.7,49.9,44.0,317.0,1.59,11.4,50.04,9.6,46.5
12:29:30,79.7,49.3,31.8,49.6,39.0,311.0,2.6,12.5,50.05,10.9,40.4
12:29:35,84.8,62.6,31.7,49.3,43.0,310.0,2.36,12.0,49.99,9.6,42.1
12:29:40,82.6,47.0,31.7,50.2,47.0,319.0,2.95,11.8,50.03,9.7,44.7
12:29:45,83.0,72.5,31.5,50.0,52.0,315.0,2.5,11.6,49.99,10.5,46.9
12:29:50,81.9,74.1,28.7,49.1,45.0,319.0,2.95,11.8,50.16,6.9,45.7
12:29:55,74.9,45.6,29.2,52.3,45.0,306.0,2.84,10.8,49.96,8.1,45.2
12:30:00,84.4,73.4,30.6,48.6,47.0,298.0,2.37,12.8,50.11,10.7,42.7
12:30:05,83.3,59.4,30.2,49.1,47.0,312.0,1.44,11.6,49.96,10.7,45.8
12:30:10,82.1,48.1,29.8,49.3,41.0,296.0,1.89,11.4,49.98,9.9,45.7
12:30:15,81.3,68.1,29.3,52.8,46.0,289.0,2.95,12.5,49.9,7.7,47.7
12:30:20,86.1,57.9,30.6,51.3,48.0,302.0,2.68,11.3,50.11,11.8,50.5
12:30:25,79.8,50.3,29.5,49.9,43.0,295.0,2.81,12.6,50.04,10.6,48.5
12:30:30,77.2,57.5,27.5,48.8,46.0,298.0,3.33,13.1,49.95,12.6,37.9
12:30:35,79.7,58.9,29.7,49.6,42.0,303.0,2.96,12.6,50.05,8.9,47.0
12:30:40,72.7,65.5,29.9,50.2,45.0,277.0,3.45,12.1,49.91,10.4,44.0
12:30:45,80.3,57.8,29.7,51.7,47.0,306.0,2.53,13.1,49.98,9.9,43.7
12:30:50,74.3,64.3,30.2,50.7,42.0,304.0,3.78,11.7,50.09,10.4,44.5
12:30:55,69.6,55.6,29.7,52.4,47.0,291.0,1.31,12.5,49.84,8.7,43.9
12:31:00,77.0,64.7,28.8,51.2,43.0,290.0,2.61,11.9,49.95,12.9,46.7
12:31:05,82.7,51.1,30.4,48.8,48.0,306.0,3.18,12.3,50.09,11.1,45.3
12:31:10,75.4,61.8,29.4,49.8,42.0,292.0,2.26,11.9,49.95,9.1,39.8
12:31:15,71.0,52.9,29.0,48.3,46.0,304.0,2.24,11.5,50.09,8.2,42.6
12:31:20,75.6,52.2,30.5,49.5,42.0,285.0,2.45,12.0,50.15,9.5,48.1
12:31:25,74.6,58.8,29.2,50.9,50.0,319.0,2.27,11.2,50.06,12.9,41.6
12:31:30,79.4,45.7,29.4,49.9,43.0,298.0,2.86,12.1,50.05,12.2,45.3
12:31:35,78.8,55.4,29.2,50.0,45.0,291.0,2.18,11.3,50.01,17.5,46.3
12:31:40,76.7,55.5,30.7,49.5,46.0,303.0,2.68,11.1,50.0,12.9,44.7
12:31:45,80.2,64.8,30.5,50.5,47.0,310.0,2.85,11.9,49.99,14.3,44.3
12:31:50,75.4,60.6,30.9,50.7,42.0,298.0,2.37,12.6,50.03,10.2,39.5
12:31:55,73.9,58.2,30.7,51.5,48.0,299.0,2.59,12.7,49.89,11.8,44.2
12:32:00,77.3,49.5,31.1,49.4,44.0,292.0,2.02,12.4,49.95,14.6,45.4
12:32:05,84.3,67.1,32.0,51.1,48.0,303.0,2.0,12.1,50.06,13.3,47.8
12:32:10,78.3,54.4,29.7,49.9,45.0,286.0,2.1,11.9,49.97,11.4,41.7
12:32:15,83.3,56.1,28.3,48.9,43.0,290.0,2.46,11.9,50.04,13.9,44.1
12:32:20,81.2,54.0,32.7,51.4,46.0,278.0,2.11,10.8,50.0,10.1,39.8
12:32:25,78.5,47.0,29.8,51.4,47.0,296.0,1.7,12.4,50.01,9.7,41.3
12:32:30,72.3,41.5,29.8,49.5,43.0,303.0,2.6,11.0,49.97,9.6,40.2
12:32:35,73.4,50.8,28.8,49.2,44.0,306.0,2.21,12.4,50.01,6.8,48.1
12:32:40,80.0,54.5,30.1,48.7,39.0,303.0,2.43,12.6,49.94,9.0,41.2
