Timestamp,Feed Size (mm),Product Size (mm),Mill Power 1 (kW),Mill Inlet Temp (°C),Blending Efficiency (%),C5 Temp (°C),Heat Recovery Eff (%),Fuel Flow Rate (t/h),Primary Fuel Flow (t/h),Secondary Air Temp (°C),Kiln Drive Power (kW),Clinker Inlet Temp (°C),Cooling Air Flow (m³/min),Mill Power 2 (kW),Packing Rate (bags/min),Target_eff
2025-07-07 03:00:00,1175,19.2,1617,118,93.4,853,87.9,4.1,9.4,1046,1115,1358,548,2211,14.6,57.4
2025-07-07 04:00:00,1169,19.2,1625,118,93.4,853,88,4.1,9.4,1043,1117,1357,547,2209,14.6,57.5
2025-07-07 05:00:00,1168,19.2,1627,118,93.5,853,88,4.1,9.4,1039,1116,1360,547,2214,14.4,57.8
2025-07-07 06:00:00,1171,19.2,1623,117,93.6,853,88,4.1,9.4,1039,1114,1358,546,2204,14.5,57.8
2025-07-07 07:00:00,1174,19.3,1624,117,93.7,852,87.9,4.1,9.3,1038,1115,1361,548,2205,14.3,57.8
2025-07-07 08:00:00,1176,19.2,1627,117,93.7,851,88,4.1,9.3,1039,1119,1360,546,2203,14.2,57.8
2025-07-07 09:00:00,1176,19.3,1624,117,93.6,851,88,4.1,9.3,1039,1121,1358,547,2211,14.3,57.8
2025-07-07 10:00:00,1176,19.3,1629,116,93.6,851,87.9,4.1,9.3,1034,1118,1360,549,2212,14.2,58.1
2025-07-07 11:00:00,1173,19.3,1630,116,93.5,850,87.9,4,9.2,1037,1112,1362,550,2208,14.2,57.7
2025-07-07 12:00:00,1176,19.4,1621,115,93.7,850,87.9,4,9.2,1036,1114,1358,549,2216,14.2,57.9
2025-07-07 13:00:00,1178,19.3,1622,116,93.9,851,87.8,4,9.3,1037,1109,1358,549,2216,14.2,57.9
2025-07-07 14:00:00,1180,19.4,1620,116,93.9,851,87.8,4,9.3,1043,1107,1356,548,2216,14.2,57.9
2025-07-07 15:00:00,1178,19.2,1623,116,94,850,87.8,4,9.3,1047,1108,1357,547,2221,14.2,57.7
2025-07-07 16:00:00,1169,19.2,1626,116,94,852,87.8,4,9.3,1048,1113,1361,546,2218,14.2,57.8
2025-07-07 17:00:00,1173,19.1,1627,115,94.1,851,87.8,4,9.3,1044,1118,1362,545,2225,14.1,58
2025-07-07 18:00:00,1171,19,1634,116,93.9,851,87.8,4,9.3,1040,1118,1360,546,2228,14.1,57.9
2025-07-07 19:00:00,1168,19,1633,116,93.9,851,87.8,4,9.3,1043,1116,1362,548,2225,14.1,57.9
2025-07-07 20:00:00,1171,19,1636,115,93.8,852,87.8,4,9.3,1042,1111,1362,550,2223,14,58.1
2025-07-07 21:00:00,1169,19.1,1639,114,93.8,852,87.8,4,9.3,1042,1119,1362,551,2216,14.1,58.1
2025-07-07 22:00:00,1173,19.1,1638,114,93.8,851,87.8,4,9.3,1038,1118,1361,553,2218,14,58.2
2025-07-07 23:00:00,1176,19.1,1642,114,94,851,87.8,4,9.3,1039,1120,1361,552,2217,14,58.1
2025-07-08 00:00:00,1179,19.1,1639,115,94.1,851,87.8,4,9.3,1043,1121,1361,555,2219,13.9,57.9
2025-07-08 01:00:00,1173,19.1,1637,114,94.1,850,87.8,4,9.4,1047,1119,1356,557,2210,13.9,58.1
2025-07-08 02:00:00,1178,19.1,1632,114,94.1,851,87.8,4,9.4,1046,1117,1356,557,2207,13.9,58
2025-07-08 03:00:00,1179,19.2,1633,113,94.3,851,87.9,4,9.4,1048,1112,1356,557,2203,13.9,58.2
2025-07-08 04:00:00,1178,19.2,1634,114,94.3,851,87.9,4.1,9.3,1048,1116,1357,559,2205,13.9,58.1
2025-07-08 05:00:00,1178,19.1,1639,114,94.3,851,87.9,4,9.3,1050,1116,1352,560,2202,13.9,57.8
2025-07-08 06:00:00,1171,19.1,1642,114,94.3,851,87.9,4.1,9.3,1050,1121,1354,561,2204,13.9,58.1
2025-07-08 07:00:00,1173,19.1,1641,114,94.3,852,87.9,4,9.3,1048,1120,1354,560,2202,13.9,57.9
2025-07-08 08:00:00,1168,19.1,1636,114,94.3,852,87.9,4.1,9.3,1052,1118,1355,558,2210,13.9,58.2
2025-07-08 09:00:00,1163,19.1,1638,114,94.1,852,87.9,4.1,9.4,1052,1114,1351,558,2210,14,58.4
2025-07-08 10:00:00,1157,19.1,1643,115,93.9,851,87.7,4.1,9.3,1051,1113,1349,556,2215,14,58.5
2025-07-08 11:00:00,1161,19.1,1646,115,94,851,87.7,4.1,9.4,1052,1108,1345,558,2214,14.1,58.5
2025-07-08 12:00:00,1159,19.1,1650,115,94.1,851,87.8,4.1,9.4,1049,1109,1345,554,2219,14.1,58.7
2025-07-08 13:00:00,1165,19.1,1649,115,94.2,851,87.7,4.1,9.4,1051,1110,1345,555,2215,14.1,58.5
2025-07-08 14:00:00,1163,19.1,1647,115,94.1,851,87.8,4,9.4,1050,1116,1344,554,2215,14,58.3
2025-07-08 15:00:00,1156,19,1644,114,93.9,851,87.7,4,9.4,1048,1110,1342,553,2212,13.9,58.8
2025-07-08 16:00:00,1152,19,1644,114,94,851,87.7,4.1,9.4,1055,1115,1339,553,2222,13.9,59
2025-07-08 17:00:00,1157,19,1644,115,94,851,87.7,4,9.3,1052,1111,1334,547,2216,13.9,58.7
2025-07-08 18:00:00,1156,19,1645,114,94,851,87.7,4,9.4,1053,1112,1332,546,2226,13.9,59
2025-07-08 19:00:00,1154,19,1644,114,94.1,851,87.7,4,9.4,1053,1107,1330,544,2219,13.9,59.1
2025-07-08 20:00:00,1154,19,1644,115,94.1,851,87.7,4.1,9.4,1050,1108,1329,543,2223,14,59.2
2025-07-08 21:00:00,1156,19,1640,114,94.1,851,87.7,4.1,9.4,1049,1098,1329,549,2220,14.1,59.2
2025-07-08 22:00:00,1161,19.1,1644,113,94.2,851,87.7,4.1,9.5,1045,1096,1330,546,2221,14,59.7
2025-07-08 23:00:00,1167,19,1645,113,94.2,852,87.6,4.1,9.4,1051,1096,1329,547,2220,14,59.4
2025-07-09 00:00:00,1165,19.1,1644,112,94.1,852,87.7,4.1,9.4,1050,1103,1330,545,2216,14,59.5
2025-07-09 01:00:00,1160,19.1,1641,112,94,852,87.6,4.1,9.4,1050,1094,1332,543,2216,14.1,59.6
2025-07-09 02:00:00,1158,19.1,1636,112,93.8,853,87.6,4.1,9.4,1056,1094,1334,541,2214,14.2,59.5
2025-07-09 03:00:00,1159,19,1641,112,93.7,853,87.6,4.1,9.4,1053,1092,1335,543,2217,14.3,59.4
2025-07-09 04:00:00,1155,19.1,1643,113,93.9,853,87.6,4,9.3,1057,1085,1335,545,2212,14.3,58.9
2025-07-09 05:00:00,1152,19.1,1637,112,94,853,87.6,4,9.2,1059,1080,1333,544,2214,14.4,58.9
2025-07-09 06:00:00,1153,19,1640,113,94,853,87.7,4,9.3,1053,1078,1333,546,2219,14.3,59
2025-07-09 07:00:00,1153,19,1643,113,93.9,852,87.7,4,9.2,1052,1080,1333,544,2218,14.5,58.7
2025-07-09 08:00:00,1153,19,1644,113,94,852,87.7,4,9.2,1053,1081,1335,543,2212,14.4,58.8
2025-07-09 09:00:00,1150,19,1650,113,94,851,87.7,4,9.1,1053,1075,1336,544,2220,14.5,58.7
2025-07-09 10:00:00,1149,19,1651,113,94.2,852,87.8,4,9.1,1053,1068,1335,542,2223,14.5,58.8
2025-07-09 11:00:00,1145,19,1645,114,94.1,851,87.7,4.1,9.1,1051,1070,1338,541,2219,14.4,59.1
2025-07-09 12:00:00,1149,19.1,1647,113,94,852,87.7,4.1,9.1,1049,1069,1337,541,2222,14.5,59.2
2025-07-09 13:00:00,1153,19.1,1648,112,93.9,852,87.6,4.1,9.2,1048,1075,1337,541,2213,14.4,59.5
2025-07-09 14:00:00,1146,19.1,1645,112,93.7,853,87.7,4.1,9.2,1054,1074,1341,539,2219,14.3,59.7
2025-07-09 15:00:00,1142,19.2,1648,112,93.7,853,87.6,4.1,9.2,1052,1078,1342,543,2230,14.3,59.7
2025-07-09 16:00:00,1136,19.3,1641,112,93.7,854,87.5,4.1,9.2,1050,1081,1344,542,2234,14.3,59.9
2025-07-09 17:00:00,1133,19.3,1645,111,93.6,854,87.5,4,9.1,1050,1084,1347,544,2229,14.3,59.5
2025-07-09 18:00:00,1133,19.2,1641,112,93.2,854,87.5,4,9.1,1046,1086,1346,545,2219,14.3,59.3
2025-07-09 19:00:00,1127,19.2,1637,112,93.3,855,87.6,4.1,9.2,1047,1087,1348,543,2226,14.3,59.8
2025-07-09 20:00:00,1123,19.3,1637,111,93.1,855,87.6,4,9.2,1043,1078,1347,544,2225,14.3,60
2025-07-09 21:00:00,1119,19.3,1639,111,93.2,855,87.6,4.1,9.2,1040,1077,1351,542,2223,14.4,60.2
2025-07-09 22:00:00,1120,19.4,1639,111,93.2,855,87.6,4.1,9.2,1037,1075,1354,543,2229,14.4,60.3
2025-07-09 23:00:00,1121,19.4,1636,110,93.4,855,87.7,4.1,9.1,1032,1080,1355,544,2226,14.5,60.1
2025-07-10 00:00:00,1118,19.5,1634,110,93.5,855,87.7,4.1,9.2,1035,1076,1357,543,2230,14.6,60.2
2025-07-10 01:00:00,1118,19.5,1630,110,93.5,855,87.7,4.1,9.1,1037,1075,1356,544,2230,14.6,60
2025-07-10 02:00:00,1116,19.6,1629,110,93.4,855,87.7,4.1,9,1040,1078,1360,543,2231,14.6,59.9
2025-07-10 03:00:00,1115,19.4,1633,110,93.5,856,87.7,4.1,8.9,1042,1079,1358,543,2239,14.7,59.6
2025-07-10 04:00:00,1122,19.4,1633,109,93.4,856,87.8,4.2,8.8,1042,1080,1359,543,2237,14.7,59.7
2025-07-10 05:00:00,1127,19.5,1637,109,93.4,855,87.8,4.1,8.9,1042,1084,1357,543,2234,14.6,59.7
2025-07-10 06:00:00,1122,19.4,1643,110,93.4,856,87.8,4.1,8.9,1045,1085,1359,539,2233,14.7,59.5
2025-07-10 07:00:00,1125,19.4,1640,110,93.4,856,87.7,4.1,8.9,1050,1083,1362,541,2227,14.7,59.3
2025-07-10 08:00:00,1129,19.3,1639,109,93.4,857,87.8,4.1,8.9,1046,1078,1363,545,2231,14.8,59.2
2025-07-10 09:00:00,1124,19.4,1648,109,93.4,857,87.7,4.2,8.9,1053,1080,1364,545,2235,14.9,59.5
2025-07-10 10:00:00,1127,19.5,1654,108,93.5,857,87.7,4.2,9,1049,1077,1364,544,2235,14.9,59.9
2025-07-10 11:00:00,1133,19.5,1647,109,93.5,857,87.7,4.2,9,1048,1076,1364,544,2231,14.9,59.7
2025-07-10 12:00:00,1129,19.5,1649,109,93.5,857,87.7,4.2,9,1048,1080,1363,546,2217,14.8,59.7
2025-07-10 13:00:00,1125,19.5,1649,109,93.5,857,87.7,4.2,9,1049,1079,1366,549,2213,14.9,59.5
2025-07-10 14:00:00,1129,19.5,1652,108,93.5,857,87.6,4.2,9,1055,1077,1368,551,2212,14.9,59.5
2025-07-10 15:00:00,1130,19.5,1649,109,93.5,858,87.7,4.2,9,1058,1076,1367,552,2202,14.7,59.4
2025-07-10 16:00:00,1133,19.6,1646,109,93.4,857,87.7,4.2,9,1059,1075,1367,553,2215,14.8,59.3
2025-07-10 17:00:00,1134,19.6,1643,110,93.3,858,87.7,4.2,9,1062,1071,1373,553,2217,14.8,59.2
2025-07-10 18:00:00,1135,19.8,1641,110,93.3,858,87.7,4.3,9,1063,1078,1374,551,2220,14.8,59.5
2025-07-10 19:00:00,1130,19.7,1644,109,93.3,857,87.7,4.3,9,1061,1076,1377,550,2219,14.8,59.7
2025-07-10 20:00:00,1134,19.6,1639,109,93.3,858,87.7,4.3,9.1,1063,1079,1376,550,2222,14.8,59.6
2025-07-10 21:00:00,1139,19.6,1637,110,93.4,857,87.6,4.3,9.1,1063,1075,1377,550,2221,14.8,59.4
2025-07-10 22:00:00,1138,19.5,1630,109,93.3,858,87.6,4.3,9,1060,1077,1375,547,2220,14.8,59.5
2025-07-10 23:00:00,1138,19.4,1634,109,93.3,858,87.6,4.2,9,1064,1078,1374,548,2227,14.7,59.2
2025-07-11 00:00:00,1132,19.3,1639,109,93.4,858,87.6,4.3,9,1064,1078,1376,544,2233,14.8,59.6
2025-07-11 01:00:00,1134,19.3,1637,109,93.3,859,87.5,4.3,9,1060,1079,1374,545,2233,14.9,59.5
2025-07-11 02:00:00,1136,19.2,1636,109,93.3,859,87.4,4.3,9,1058,1080,1372,547,2243,14.7,59.6
2025-07-11 03:00:00,1136,19.3,1638,109,93.4,859,87.4,4.3,8.9,1059,1079,1373,549,2242,14.8,59.4
2025-07-11 04:00:00,1140,19.2,1644,109,93.4,859,87.5,4.3,8.9,1062,1079,1372,547,2240,14.8,59.3
2025-07-11 05:00:00,1139,19.2,1646,109,93.4,859,87.5,4.3,9,1064,1081,1371,548,2240,14.7,59.5
2025-07-11 06:00:00,1141,19.3,1643,109,93.4,858,87.5,4.3,8.9,1065,1076,1368,550,2242,14.7,59.5
2025-07-11 07:00:00,1137,19.2,1636,109,93.6,858,87.5,4.3,9,1063,1071,1365,553,2236,14.7,59.5
2025-07-11 08:00:00,1137,19.2,1632,110,93.5,858,87.6,4.3,8.9,1063,1072,1366,554,2238,14.7,59.2
2025-07-11 09:00:00,1136,19.2,1632,110,93.3,857,87.6,4.2,8.9,1062,1064,1365,556,2249,14.6,59.2
2025-07-11 10:00:00,1137,19.1,1630,110,93.4,857,87.6,4.2,9,1062,1057,1367,555,2254,14.7,59.2
2025-07-11 11:00:00,1136,19,1630,109,93.4,857,87.6,4.2,9,1061,1064,1365,553,2257,14.7,59.3
2025-07-11 12:00:00,1135,19,1628,110,93.4,857,87.6,4.1,9,1059,1071,1365,555,2259,14.7,58.7
2025-07-11 13:00:00,1139,19.1,1624,110,93.3,857,87.5,4.2,9,1061,1068,1365,557,2254,14.7,59
2025-07-11 14:00:00,1137,19.2,1619,110,93.5,857,87.6,4.2,9,1058,1072,1365,556,2249,14.8,58.9
2025-07-11 15:00:00,1131,19.2,1625,109,93.5,856,87.5,4.2,9,1055,1076,1366,553,2250,14.7,59.3
2025-07-11 16:00:00,1138,19.2,1629,109,93.6,857,87.5,4.1,8.9,1052,1078,1364,553,2248,14.7,58.9
2025-07-11 17:00:00,1143,19.2,1636,110,93.6,857,87.5,4.1,9,1055,1078,1365,553,2241,14.8,58.7
2025-07-11 18:00:00,1138,19.2,1638,109,93.6,857,87.5,4.2,9,1056,1080,1367,554,2239,14.7,59.2
2025-07-11 19:00:00,1141,19.3,1636,110,93.8,857,87.5,4.2,8.9,1051,1084,1365,556,2241,14.7,58.9
2025-07-11 20:00:00,1139,19.2,1642,110,93.8,857,87.4,4.2,9,1052,1086,1366,558,2244,14.8,58.8
2025-07-11 21:00:00,1140,19.2,1641,110,93.6,857,87.4,4.2,9,1052,1080,1367,558,2240,14.8,58.9
2025-07-11 22:00:00,1141,19.4,1642,110,93.7,856,87.4,4.2,9,1051,1088,1368,556,2240,14.8,58.9
2025-07-11 23:00:00,1140,19.4,1642,110,93.8,857,87.5,4.2,9,1050,1098,1368,554,2242,14.7,59
2025-07-12 00:00:00,1137,19.5,1630,110,93.8,856,87.4,4.2,9,1046,1090,1371,553,2236,14.7,59.1
2025-07-12 01:00:00,1134,19.4,1637,110,93.8,856,87.3,4.2,8.9,1047,1092,1375,553,2232,14.8,58.8
2025-07-12 02:00:00,1130,19.4,1639,110,93.8,857,87.3,4.2,8.9,1043,1100,1376,552,2232,14.8,58.8
2025-07-12 03:00:00,1127,19.4,1640,111,93.8,857,87.3,4.2,8.9,1042,1104,1377,551,2227,14.9,58.6
2025-07-12 04:00:00,1127,19.3,1640,111,93.8,857,87.3,4.2,9,1041,1108,1377,551,2226,14.9,58.6
2025-07-12 05:00:00,1124,19.2,1641,111,93.7,857,87.2,4.2,8.9,1043,1103,1374,550,2238,14.9,58.6
2025-07-12 06:00:00,1127,19.2,1638,110,93.8,857,87.2,4.2,9,1043,1106,1372,551,2230,14.9,58.7
2025-07-12 07:00:00,1133,19.2,1641,111,93.7,857,87.2,4.2,9,1045,1107,1369,555,2238,14.9,58.5
2025-07-12 08:00:00,1130,19.3,1635,110,93.9,857,87.2,4.3,9,1042,1110,1370,554,2239,14.9,58.9
2025-07-12 09:00:00,1131,19.3,1636,110,94,857,87.2,4.3,9,1041,1106,1369,553,2233,15,58.8
2025-07-12 10:00:00,1133,19.3,1638,110,93.8,857,87.2,4.3,9,1043,1101,1372,553,2237,15,58.9
2025-07-12 11:00:00,1135,19.3,1638,110,93.8,857,87.2,4.3,9,1047,1101,1367,552,2237,15,58.9
2025-07-12 12:00:00,1135,19.4,1639,110,93.8,858,87.2,4.2,9,1043,1099,1367,552,2243,14.9,58.9
2025-07-12 13:00:00,1138,19.4,1635,110,93.8,858,87.2,4.2,9,1041,1099,1368,550,2246,14.9,59
2025-07-12 14:00:00,1140,19.4,1631,111,93.7,858,87.3,4.2,9,1042,1097,1370,548,2247,14.9,58.8
2025-07-12 15:00:00,1135,19.4,1632,110,93.7,859,87.4,4.2,9,1047,1096,1370,546,2246,14.9,59.1
2025-07-12 16:00:00,1139,19.4,1635,111,93.7,859,87.4,4.2,9,1048,1093,1371,545,2251,14.9,59
2025-07-12 17:00:00,1142,19.4,1627,110,93.6,859,87.4,4.2,9,1045,1093,1372,543,2249,14.8,59.2
2025-07-12 18:00:00,1139,19.5,1629,110,93.6,859,87.3,4.2,9,1041,1087,1372,545,2242,14.9,59.2
2025-07-12 19:00:00,1139,19.4,1627,110,93.7,858,87.4,4.2,9,1042,1090,1372,546,2233,14.9,59
2025-07-12 20:00:00,1142,19.3,1627,110,93.5,858,87.3,4.2,8.9,1043,1091,1377,548,2227,14.8,58.7
2025-07-12 21:00:00,1141,19.4,1621,111,93.5,859,87.4,4.2,8.9,1042,1086,1378,545,2231,14.7,59
2025-07-12 22:00:00,1146,19.4,1618,111,93.6,858,87.3,4.2,8.9,1039,1091,1378,545,2229,14.7,58.8
2025-07-12 23:00:00,1155,19.3,1622,111,93.6,859,87.4,4.2,8.8,1042,1088,1377,546,2225,14.8,58.4
2025-07-13 00:00:00,1152,19.4,1622,110,93.6,858,87.3,4.2,8.8,1041,1092,1376,549,2223,14.8,58.5
2025-07-13 01:00:00,1146,19.4,1620,110,93.7,858,87.3,4.2,8.7,1043,1094,1379,548,2227,14.9,58.2
2025-07-13 02:00:00,1148,19.3,1620,110,93.6,858,87.3,4.2,8.7,1038,1098,1374,545,2230,14.9,58.3
2025-07-13 03:00:00,1151,19.4,1622,110,93.6,858,87.3,4.2,8.7,1041,1098,1374,545,2231,15,58.2
2025-07-13 04:00:00,1150,19.5,1623,110,93.5,858,87.3,4.2,8.7,1039,1101,1374,544,2228,15,58.3
2025-07-13 05:00:00,1155,19.6,1623,110,93.6,857,87.3,4.2,8.8,1043,1105,1375,547,2226,14.9,58.3
2025-07-13 06:00:00,1150,19.6,1628,110,93.8,858,87.3,4.2,8.7,1045,1112,1376,548,2225,14.8,58.2
2025-07-13 07:00:00,1153,19.7,1631,111,93.6,859,87.3,4.2,8.7,1041,1116,1379,548,2221,14.8,58.1
2025-07-13 08:00:00,1150,19.6,1633,111,93.7,859,87.3,4.2,8.7,1041,1118,1379,547,2220,14.7,58.2
2025-07-13 09:00:00,1157,19.6,1633,111,93.8,858,87.2,4.2,8.7,1046,1113,1379,547,2216,14.7,58
2025-07-13 10:00:00,1165,19.4,1636,112,94,857,87.2,4.2,8.8,1045,1103,1381,543,2218,14.7,58
2025-07-13 11:00:00,1162,19.5,1637,112,94,857,87.1,4.2,8.7,1050,1103,1384,544,2220,14.9,57.6
2025-07-13 12:00:00,1160,19.5,1641,112,94,857,87.1,4.3,8.8,1051,1100,1385,543,2226,14.9,58.2
2025-07-13 13:00:00,1163,19.5,1645,112,94.1,857,87.1,4.3,8.8,1055,1097,1387,544,2227,14.9,58.1
2025-07-13 14:00:00,1162,19.4,1641,112,94.2,857,87.1,4.3,8.7,1055,1097,1387,542,2228,14.8,58
2025-07-13 15:00:00,1162,19.5,1637,111,94.4,857,87.1,4.3,8.7,1055,1099,1387,543,2224,14.7,58.2
2025-07-13 16:00:00,1162,19.4,1634,111,94.5,857,87.1,4.3,8.6,1060,1097,1390,544,2224,14.6,58
2025-07-13 17:00:00,1154,19.4,1638,112,94.5,858,87,4.3,8.7,1062,1101,1391,545,2218,14.7,57.9
2025-07-13 18:00:00,1154,19.4,1631,112,94.4,857,87.1,4.3,8.6,1062,1101,1390,547,2210,14.8,57.5
2025-07-13 19:00:00,1151,19.3,1633,113,94.4,857,87.2,4.4,8.7,1063,1101,1390,544,2209,14.7,57.9
2025-07-13 20:00:00,1149,19.2,1634,112,94.2,856,87.2,4.4,8.7,1061,1108,1393,544,2206,14.7,57.9
2025-07-13 21:00:00,1155,19.1,1639,113,94.2,856,87.3,4.3,8.6,1062,1109,1395,544,2209,14.7,57.3
2025-07-13 22:00:00,1150,19,1640,113,94.3,855,87.3,4.3,8.7,1065,1109,1393,544,2204,14.7,57.4
2025-07-13 23:00:00,1153,19,1634,114,94.3,855,87.3,4.3,8.7,1065,1111,1394,542,2218,14.7,57.2
2025-07-14 00:00:00,1152,19,1631,114,94.4,855,87.4,4.3,8.7,1062,1118,1394,539,2216,14.9,57
2025-07-14 01:00:00,1151,19,1626,114,94.4,856,87.4,4.3,8.7,1059,1118,1394,541,2216,14.8,57.1
2025-07-14 02:00:00,1154,19,1624,113,94.4,856,87.2,4.3,8.7,1059,1120,1396,543,2213,14.9,56.9
2025-07-14 03:00:00,1156,19,1623,114,94.4,855,87.2,4.3,8.7,1057,1119,1396,546,2217,14.8,56.8
2025-07-14 04:00:00,1158,19.1,1618,113,94.4,855,87.2,4.3,8.8,1053,1119,1395,550,2216,14.7,57.2
2025-07-14 05:00:00,1162,19.2,1624,113,94.4,855,87.2,4.2,8.7,1049,1117,1393,547,2211,14.8,56.9
2025-07-14 06:00:00,1160,19.2,1619,114,94.5,854,87.1,4.2,8.7,1053,1115,1393,547,2202,14.9,56.5
2025-07-14 07:00:00,1158,19.2,1624,114,94.4,854,87.1,4.2,8.8,1052,1121,1391,547,2204,15,56.6
2025-07-14 08:00:00,1154,19.3,1629,114,94.3,854,87.1,4.2,8.8,1052,1119,1390,549,2208,14.9,56.8
2025-07-14 09:00:00,1150,19.2,1633,114,94.6,855,87.1,4.2,8.7,1050,1113,1388,552,2209,14.8,56.9
2025-07-14 10:00:00,1162,19.1,1630,115,94.7,854,87.1,4.2,8.8,1048,1114,1386,550,2208,14.9,56.6
2025-07-14 11:00:00,1167,19.1,1631,115,94.5,855,87.1,4.3,8.8,1046,1118,1385,549,2207,14.8,56.9
2025-07-14 12:00:00,1162,19.1,1626,114,94.3,855,87.2,4.2,8.8,1045,1123,1385,552,2211,14.8,56.8
2025-07-14 13:00:00,1156,19.1,1630,114,94.3,855,87.2,4.2,8.8,1040,1118,1381,548,2210,14.8,57.2
2025-07-14 14:00:00,1158,19.1,1629,114,94.4,855,87.1,4.3,8.8,1043,1122,1380,546,2216,14.8,57.4
2025-07-14 15:00:00,1161,19.1,1628,114,94.3,855,87,4.3,8.7,1043,1130,1380,547,2215,14.7,57.1
2025-07-14 16:00:00,1163,19,1623,114,94.4,855,87.1,4.2,8.7,1044,1128,1382,551,2215,14.6,56.8
2025-07-14 17:00:00,1162,19,1613,115,94.5,855,87.1,4.3,8.7,1047,1127,1382,548,2216,14.6,56.9
2025-07-14 18:00:00,1161,19,1609,114,94.4,856,87.2,4.3,8.7,1049,1122,1381,548,2223,14.6,57.1
2025-07-14 19:00:00,1163,19,1613,114,94.5,856,87.1,4.3,8.6,1048,1130,1381,549,2229,14.6,56.9
2025-07-14 20:00:00,1163,19.1,1612,114,94.5,856,87.1,4.3,8.7,1049,1124,1378,552,2229,14.7,57
2025-07-14 21:00:00,1154,19,1611,115,94.4,856,87.2,4.3,8.6,1051,1122,1379,553,2227,14.7,56.7
2025-07-14 22:00:00,1153,19,1614,115,94.5,857,87.2,4.3,8.7,1052,1125,1380,549,2221,14.7,56.9
2025-07-14 23:00:00,1150,19,1621,115,94.5,857,87.2,4.3,8.7,1055,1122,1382,547,2225,14.6,57.2
2025-07-15 00:00:00,1150,19,1626,115,94.7,857,87.1,4.3,8.8,1058,1118,1387,549,2216,14.6,57.1
2025-07-15 01:00:00,1162,19,1622,114,94.8,856,87.1,4.4,8.8,1060,1118,1384,550,2224,14.7,57.2
2025-07-15 02:00:00,1164,19.1,1615,114,94.8,856,87,4.4,8.9,1064,1128,1381,548,2228,14.7,57.3
2025-07-15 03:00:00,1163,19.1,1624,114,94.8,856,87,4.4,8.8,1064,1127,1383,549,2225,14.8,57
2025-07-15 04:00:00,1166,19.2,1633,114,94.9,856,87,4.4,8.9,1064,1126,1382,550,2231,14.7,57.4
2025-07-15 05:00:00,1168,19.2,1634,114,94.9,856,87,4.4,8.8,1067,1121,1380,545,2234,14.7,57.4
2025-07-15 06:00:00,1170,19.2,1629,113,94.9,856,87.1,4.4,9,1066,1123,1379,540,2236,14.7,57.9
2025-07-15 07:00:00,1172,19.3,1633,114,94.8,855,87.1,4.4,9,1068,1126,1378,541,2235,14.7,57.8
2025-07-15 08:00:00,1181,19.4,1632,114,94.9,856,87.1,4.4,9,1066,1124,1382,545,2237,14.6,57.7
2025-07-15 09:00:00,1176,19.4,1632,114,94.9,856,87,4.4,9.1,1059,1126,1386,546,2230,14.7,57.8
2025-07-15 10:00:00,1178,19.3,1635,114,95,856,87,4.4,9,1061,1124,1383,541,2231,14.8,57.6
2025-07-15 11:00:00,1174,19.2,1637,114,95,857,87,4.4,8.9,1056,1116,1380,538,2227,14.8,57.8
2025-07-15 12:00:00,1176,19.2,1632,114,95,857,87.1,4.4,8.9,1054,1118,1378,539,2226,14.9,57.6
2025-07-15 13:00:00,1173,19.1,1631,113,95,857,87,4.4,8.9,1057,1126,1377,540,2222,14.9,57.5
2025-07-15 14:00:00,1171,19.1,1633,113,94.9,858,86.9,4.4,8.9,1059,1122,1375,540,2219,14.9,57.6
2025-07-15 15:00:00,1170,19.2,1635,113,95,858,86.9,4.4,8.9,1063,1122,1375,539,2226,14.9,57.7
2025-07-15 16:00:00,1174,19.3,1636,114,95,858,86.9,4.3,8.8,1056,1128,1374,540,2218,15,57
2025-07-15 17:00:00,1177,19.2,1640,114,95,858,86.9,4.3,8.8,1057,1127,1371,543,2220,15,56.9
2025-07-15 18:00:00,1172,19.2,1639,115,95,859,86.9,4.3,8.8,1057,1121,1369,544,2215,15,56.9
2025-07-15 19:00:00,1173,19.3,1639,114,94.9,859,87,4.3,8.8,1060,1122,1372,542,2221,14.9,57.2
2025-07-15 20:00:00,1170,19.2,1626,114,94.8,859,87,4.2,8.9,1064,1128,1372,544,2223,14.9,56.8
2025-07-15 21:00:00,1165,19.3,1624,115,94.8,859,86.9,4.2,8.9,1060,1126,1371,543,2216,15,56.7
2025-07-15 22:00:00,1164,19.4,1627,116,94.9,859,86.9,4.2,8.9,1060,1126,1368,542,2218,14.9,56.8
2025-07-15 23:00:00,1163,19.4,1625,116,94.9,860,86.9,4.3,8.8,1063,1122,1367,541,2215,14.9,57
2025-07-16 00:00:00,1172,19.4,1624,116,94.8,860,86.9,4.3,8.8,1062,1122,1369,541,2216,15,56.8
2025-07-16 01:00:00,1174,19.5,1619,116,94.9,861,86.9,4.3,8.8,1067,1123,1370,542,2209,15,56.6
2025-07-16 02:00:00,1169,19.6,1623,116,94.8,860,87,4.3,8.8,1066,1124,1372,538,2215,14.9,57
2025-07-16 03:00:00,1166,19.5,1626,116,94.7,860,86.9,4.3,8.8,1065,1122,1369,536,2205,15,57
2025-07-16 04:00:00,1170,19.5,1629,116,94.7,861,87,4.3,8.8,1062,1124,1367,536,2201,14.9,57.1
