Time,Limestone_Proportion_Percent,Clay_Proportion_Percent,Iron_Ore_Proportion_Percent,LSF,SM_Silica_Modulus,AM_Alumina_Modulus,Raw_Mill_Feed_Rate_tph,Mill_Power_Consumption_kW,Raw_Meal_Fineness_Percent_R90um,Mill_Inlet_Temperature_C,Blending_Efficiency_Percent,Standard_Deviation_LSF_Percent
14:26:15,80.7,15.9,3.66,95.69,2.482,1.594,129.1,1783.0,12.3,103.7,89.5,0.99
14:26:20,81.5,16.5,4.0,95.27,2.448,1.611,116.4,1786.0,12.9,95.4,89.3,1.0
14:26:25,79.9,15.4,2.97,95.82,2.491,1.483,123.7,1787.0,11.5,102.7,89.3,0.78
14:26:30,80.3,15.8,3.8,94.34,2.538,1.634,131.2,1849.0,11.9,99.3,88.3,1.07
14:26:35,79.8,16.1,3.97,95.32,2.542,1.597,131.1,1784.0,11.5,88.8,91.0,1.02
14:26:40,79.6,15.5,3.39,96.08,2.53,1.645,122.4,1772.0,12.0,100.9,91.9,1.02
14:26:45,79.7,16.8,3.77,94.21,2.458,1.648,124.9,1843.0,12.5,100.9,91.3,1.06
14:26:50,78.9,16.4,3.59,95.96,2.546,1.615,124.4,1789.0,12.5,93.8,89.3,0.88
14:26:55,79.7,16.5,3.62,94.65,2.53,1.566,112.6,1789.0,12.5,99.8,89.4,1.04
14:27:00,82.3,16.8,3.58,95.99,2.498,1.572,123.6,1840.0,11.2,97.6,89.9,0.95
14:27:05,81.3,16.7,4.16,94.8,2.562,1.656,128.9,1681.0,10.5,103.9,88.1,1.06
14:27:10,81.2,16.3,3.93,94.67,2.442,1.577,129.4,1815.0,11.9,105.5,91.2,0.84
14:27:15,80.2,15.5,3.26,93.95,2.564,1.682,134.2,1798.0,12.0,95.6,91.7,0.87
14:27:20,80.6,17.0,3.09,94.68,2.527,1.764,119.8,1849.0,11.8,97.8,90.4,1.04
14:27:25,80.4,15.2,3.81,96.09,2.508,1.569,130.2,1774.0,13.1,103.8,93.4,0.87
14:27:30,80.9,15.3,3.46,95.81,2.502,1.574,123.6,1863.0,12.3,100.9,89.4,0.78
14:27:35,79.2,16.2,3.53,94.65,2.459,1.54,130.3,1742.0,11.7,100.6,92.2,1.17
14:27:40,76.7,16.6,3.81,96.32,2.495,1.651,127.3,1799.0,11.9,101.3,89.3,0.9
14:27:45,81.1,16.6,3.43,95.14,2.488,1.67,118.9,1743.0,12.4,109.6,89.8,0.89
14:27:50,80.4,17.3,3.35,95.09,2.425,1.539,126.7,1789.0,11.2,102.8,89.5,0.81
14:27:55,78.9,16.0,3.95,95.2,2.512,1.664,127.2,1814.0,13.0,104.6,90.6,1.06
14:28:00,79.8,16.4,3.57,94.55,2.407,1.624,127.6,1825.0,13.4,105.6,89.7,1.06
14:28:05,81.9,16.9,4.04,94.56,2.393,1.678,129.5,1755.0,10.5,101.5,89.9,0.78
14:28:10,81.4,15.3,3.66,96.32,2.569,1.635,115.5,1792.0,12.1,90.4,90.4,0.94
14:28:15,82.0,16.0,3.6,94.8,2.469,1.672,129.2,1842.0,12.3,103.4,89.1,1.03
14:28:20,80.3,15.6,2.91,95.12,2.462,1.507,132.1,1785.0,12.0,101.0,89.2,1.04
14:28:25,77.5,16.8,3.66,95.85,2.482,1.715,133.6,1842.0,11.5,106.2,91.5,1.13
14:28:30,81.3,17.0,3.45,94.99,2.425,1.619,125.4,1826.0,12.7,108.9,90.0,0.97
14:28:35,80.6,15.8,3.72,95.33,2.52,1.525,123.9,1773.0,11.7,99.9,89.2,1.04
14:28:40,80.1,16.5,3.43,94.36,2.426,1.641,124.5,1764.0,12.4,97.4,89.7,0.9
14:28:45,80.3,16.1,2.89,95.31,2.524,1.567,130.6,1800.0,11.7,104.9,88.8,1.1
14:28:50,81.6,16.1,3.12,94.74,2.453,1.659,129.5,1681.0,11.9,104.8,91.6,0.98
14:28:55,80.6,15.8,3.75,94.88,2.503,1.556,127.2,1843.0,12.1,98.9,89.8,1.0
14:29:00,78.4,16.9,3.38,95.73,2.59,1.561,124.7,1822.0,11.8,106.0,87.7,1.1
14:29:05,78.6,16.9,2.95,94.86,2.535,1.577,110.6,1867.0,12.1,101.1,91.1,0.97
14:29:10,79.4,16.7,3.27,93.9,2.427,1.57,127.5,1765.0,13.0,99.1,89.5,0.93
14:29:15,79.0,16.0,3.22,93.99,2.559,1.513,118.6,1793.0,11.6,98.0,90.3,0.93
14:29:20,80.6,16.5,3.41,94.88,2.501,1.57,120.9,1845.0,12.3,101.2,89.4,0.93
14:29:25,81.5,16.9,3.69,95.83,2.467,1.623,124.0,1807.0,12.7,100.5,88.9,0.87
14:29:30,79.8,16.9,3.88,95.34,2.406,1.584,130.0,1782.0,12.5,101.7,90.0,1.02
14:29:35,80.5,16.3,3.68,94.78,2.528,1.646,129.0,1765.0,12.2,99.7,90.1,1.05
14:29:40,80.3,15.1,3.4,94.49,2.533,1.61,121.0,1774.0,11.7,100.4,89.8,1.04
14:29:45,78.9,15.8,3.4,94.81,2.539,1.562,121.6,1790.0,12.2,103.5,89.4,1.05
14:29:50,79.4,17.3,3.23,94.97,2.474,1.596,131.7,1776.0,11.3,101.9,92.2,0.99
14:29:55,79.0,15.1,3.21,95.09,2.554,1.563,126.7,1819.0,12.5,99.2,90.8,0.91
14:30:00,80.8,17.1,3.24,95.37,2.524,1.543,123.1,1800.0,11.0,96.9,89.7,1.07
14:30:05,78.0,15.9,3.78,94.46,2.54,1.637,123.5,1802.0,12.7,102.3,89.7,1.26
14:30:10,80.4,15.7,3.58,93.52,2.479,1.612,121.0,1799.0,12.2,96.2,91.3,1.15
14:30:15,79.0,14.1,3.46,94.48,2.508,1.67,124.9,1757.0,11.8,91.1,89.1,1.02
14:30:20,80.8,16.3,3.25,95.56,2.473,1.741,121.9,1766.0,11.2,101.0,90.1,1.08
14:30:25,81.0,16.6,3.58,94.93,2.434,1.613,129.6,1739.0,11.4,103.2,90.2,1.23
14:30:30,82.2,15.4,3.32,93.8,2.504,1.47,128.0,1734.0,12.0,97.4,90.0,1.1
14:30:35,80.0,14.9,3.94,95.83,2.529,1.686,126.0,1870.0,11.1,105.6,88.4,0.82
14:30:40,78.1,16.6,2.88,93.97,2.454,1.543,125.9,1795.0,12.3,100.5,89.3,0.96
14:30:45,78.9,16.7,3.79,95.65,2.521,1.698,113.6,1764.0,12.6,94.9,89.9,1.2
14:30:50,80.5,16.8,3.85,95.26,2.527,1.561,128.9,1795.0,10.9,101.5,88.9,1.06
14:30:55,79.8,15.9,3.42,94.48,2.473,1.698,122.1,1742.0,12.5,92.9,88.9,1.08
14:31:00,79.5,16.7,3.32,95.35,2.474,1.653,125.9,1866.0,12.6,102.7,88.8,1.09
14:31:05,81.2,16.3,3.34,96.41,2.513,1.581,121.8,1845.0,12.3,91.6,90.5,1.08
14:31:10,78.8,16.0,3.47,93.9,2.468,1.612,129.4,1800.0,12.3,100.7,89.8,0.94
14:31:15,80.1,17.3,3.62,94.54,2.563,1.617,121.8,1812.0,11.5,95.9,89.8,1.0
14:31:20,79.5,15.4,3.5,95.59,2.557,1.661,124.0,1750.0,12.6,100.2,90.1,1.0
14:31:25,80.5,15.8,3.44,96.1,2.596,1.601,115.6,1845.0,11.8,99.6,89.2,1.04
14:31:30,81.6,16.2,3.68,95.22,2.561,1.554,138.1,1779.0,13.5,108.7,89.5,1.06
14:31:35,79.6,15.4,3.77,95.3,2.458,1.642,117.0,1862.0,11.5,101.5,90.3,0.93
14:31:40,78.9,16.6,3.76,95.16,2.406,1.562,116.5,1869.0,12.0,104.3,91.0,0.98
14:31:45,81.6,16.8,3.94,95.6,2.524,1.627,120.7,1782.0,11.5,100.3,91.6,1.14
14:31:50,78.2,16.3,3.98,96.35,2.508,1.695,110.6,1857.0,12.2,92.7,89.9,1.0
14:31:55,79.4,16.0,3.87,95.33,2.529,1.545,133.5,1818.0,11.8,104.6,90.5,0.94
14:32:00,81.0,16.8,3.09,95.15,2.503,1.633,121.9,1815.0,12.6,105.5,89.2,1.13
14:32:05,79.5,16.5,3.28,94.97,2.541,1.566,114.3,1775.0,11.9,93.6,88.6,1.07
14:32:10,81.1,16.8,3.53,95.48,2.437,1.565,125.5,1839.0,10.9,102.1,91.3,0.97
14:32:15,80.8,15.8,3.33,94.24,2.466,1.616,132.6,1839.0,12.1,103.9,90.3,1.11
14:32:20,79.5,17.2,3.43,94.45,2.425,1.641,133.8,1753.0,11.9,92.4,90.6,0.93
14:32:25,77.3,17.2,3.75,95.68,2.505,1.619,123.4,1745.0,12.0,95.6,89.7,1.03
14:32:30,79.6,16.1,3.79,94.63,2.484,1.509,122.9,1782.0,10.9,97.7,90.5,0.99
14:32:35,80.4,15.3,3.46,95.05,2.434,1.575,128.9,1730.0,11.6,96.1,91.3,1.0
14:32:40,79.3,15.3,3.03,94.47,2.447,1.573,128.4,1779.0,11.8,99.6,88.8,0.84
14:32:45,80.0,16.1,3.21,95.97,2.514,1.542,130.7,1781.0,11.4,101.8,88.4,1.02
14:32:50,82.3,15.3,3.38,95.4,2.53,1.623,127.2,1833.0,12.2,96.0,90.2,1.19
14:32:55,80.4,15.2,3.58,95.18,2.446,1.59,121.1,1745.0,10.6,100.6,91.1,0.95
14:33:00,80.6,15.4,3.75,95.47,2.448,1.506,127.0,1814.0,12.5,98.1,90.6,1.03
14:33:05,78.3,17.7,3.5,95.59,2.464,1.544,114.4,1818.0,11.9,99.0,91.8,0.89
14:33:10,80.4,16.1,3.67,95.19,2.498,1.661,122.5,1793.0,12.4,97.6,88.8,1.07
14:33:15,80.1,16.1,3.34,95.96,2.413,1.611,121.9,1778.0,11.5,92.3,89.5,1.07
14:33:20,79.6,16.5,3.5,93.41,2.444,1.622,126.0,1787.0,12.1,100.5,90.1,1.05
14:33:25,80.4,15.0,3.5,94.16,2.467,1.611,131.3,1810.0,11.4,103.2,89.9,1.13
14:33:30,81.9,15.4,3.32,94.88,2.514,1.574,125.7,1789.0,12.7,96.5,91.1,1.04
14:33:35,77.8,16.0,4.01,95.36,2.496,1.551,129.2,1793.0,11.7,102.2,88.9,1.04
14:33:40,81.3,16.4,3.59,94.49,2.516,1.66,137.5,1730.0,11.8,98.2,89.3,1.01
14:33:45,80.0,15.2,2.64,95.82,2.54,1.573,107.4,1759.0,12.4,99.0,90.0,1.15
14:33:50,78.7,16.5,3.56,95.2,2.557,1.683,123.5,1804.0,11.9,95.9,88.8,1.0
14:33:55,80.8,15.9,2.47,95.3,2.499,1.658,115.8,1795.0,12.4,98.7,88.6,1.04
14:34:00,79.3,16.5,3.17,95.06,2.465,1.618,116.3,1802.0,11.6,103.3,89.9,0.89
14:34:05,79.0,16.7,3.67,94.99,2.512,1.484,123.2,1821.0,12.4,97.4,89.1,0.86
14:34:10,79.1,16.6,3.55,94.28,2.502,1.512,130.8,1793.0,12.6,100.4,90.7,1.19
14:34:15,79.6,17.3,3.47,93.6,2.441,1.68,125.7,1856.0,11.8,98.7,89.1,0.79
14:34:20,78.3,16.1,3.12,94.98,2.493,1.681,123.7,1817.0,12.0,104.9,86.6,0.91
14:34:25,78.3,16.1,3.11,94.51,2.512,1.658,121.4,1886.0,10.9,101.7,91.5,1.05
14:34:30,77.7,15.3,4.05,93.79,2.463,1.695,127.3,1750.0,12.1,97.5,91.8,1.1
14:34:35,79.6,16.8,3.49,95.79,2.51,1.61,129.1,1885.0,12.3,100.5,89.7,1.05
14:34:40,79.2,15.3,3.31,93.85,2.496,1.681,116.8,1820.0,12.4,100.3,90.7,1.06
14:34:45,78.6,15.8,3.7,94.64,2.462,1.708,127.5,1842.0,12.8,103.0,88.9,1.02
14:34:50,79.9,16.4,3.79,94.46,2.484,1.578,128.0,1839.0,11.4,102.2,90.3,1.09
14:34:55,80.9,16.0,3.09,95.25,2.5,1.566,129.1,1797.0,12.2,100.9,91.3,0.95
14:35:00,77.4,16.2,3.18,95.32,2.501,1.539,127.9,1766.0,12.5,101.4,90.3,1.18
14:35:05,81.3,16.4,3.25,94.35,2.493,1.631,132.3,1764.0,11.3,100.8,89.3,0.99
14:35:10,80.2,16.1,3.13,95.38,2.49,1.655,133.0,1813.0,11.4,104.6,88.8,1.12
14:35:15,80.3,16.0,3.18,94.99,2.478,1.684,122.2,1869.0,12.0,97.0,87.9,0.89
14:35:20,81.3,16.4,3.81,94.41,2.524,1.663,126.3,1744.0,10.9,100.8,91.3,0.97
14:35:25,80.8,17.0,3.84,96.53,2.519,1.662,125.7,1811.0,12.1,102.4,90.8,0.99
14:35:30,79.0,15.9,3.84,96.0,2.537,1.488,125.4,1779.0,12.0,106.5,89.1,1.09
14:35:35,79.1,15.2,4.1,93.82,2.518,1.565,120.2,1852.0,11.5,105.2,89.7,0.92
14:35:40,80.7,16.5,3.95,95.02,2.458,1.505,134.1,1740.0,11.9,97.9,89.9,0.92
14:35:45,80.0,16.7,3.17,95.58,2.569,1.63,131.9,1796.0,12.2,94.3,89.1,0.97
14:35:50,78.9,16.1,3.29,95.65,2.464,1.476,120.1,1886.0,12.2,101.8,90.1,1.06
14:35:55,80.1,16.1,3.81,95.25,2.55,1.568,119.6,1828.0,11.9,102.2,88.8,0.93
14:36:00,80.2,15.0,3.74,95.43,2.489,1.465,122.7,1758.0,12.5,94.7,89.8,1.09
14:36:05,81.0,17.0,3.19,93.75,2.436,1.603,140.6,1798.0,12.8,99.6,90.6,1.15
14:36:10,79.7,15.4,4.0,94.28,2.476,1.536,132.3,1815.0,12.7,105.0,89.8,1.1
14:36:15,79.2,15.9,3.63,95.17,2.529,1.657,129.9,1737.0,12.5,103.7,89.4,1.01
14:36:20,79.8,15.0,3.97,94.34,2.463,1.619,125.1,1845.0,11.9,109.3,89.7,1.05
14:36:25,79.4,16.6,3.21,94.66,2.581,1.515,120.6,1794.0,11.8,102.6,89.5,1.19
14:36:30,80.8,16.0,3.73,94.43,2.489,1.632,121.0,1796.0,12.8,103.3,90.3,1.02
14:36:35,79.3,16.2,3.5,96.16,2.517,1.645,119.3,1790.0,11.6,102.2,90.4,1.03
14:36:40,82.4,15.3,3.13,95.29,2.54,1.755,121.6,1825.0,12.1,99.1,89.4,0.93
14:36:45,79.6,15.3,3.77,93.82,2.467,1.549,125.4,1832.0,11.5,102.5,89.4,0.87
14:36:50,79.2,17.9,3.81,96.04,2.532,1.615,118.8,1863.0,11.6,95.3,89.9,1.13
14:36:55,79.7,16.1,3.48,94.26,2.481,1.606,121.5,1849.0,13.7,99.4,91.0,0.9
14:37:00,82.9,17.4,3.51,94.9,2.491,1.542,125.0,1788.0,11.7,90.1,88.5,1.04
14:37:05,80.6,15.7,3.53,95.62,2.488,1.664,131.2,1791.0,12.6,100.0,90.0,1.06
14:37:10,80.9,15.4,3.6,95.67,2.523,1.667,123.8,1884.0,11.7,101.8,89.2,1.17
14:37:15,79.6,16.0,4.08,95.32,2.533,1.59,126.5,1877.0,12.3,93.0,90.7,1.02
14:37:20,78.6,15.8,3.64,94.81,2.476,1.698,122.0,1748.0,10.2,104.8,89.9,0.97
14:37:25,78.6,15.9,3.25,96.01,2.438,1.626,130.1,1891.0,11.5,97.9,91.0,0.93
14:37:30,79.4,15.0,3.24,94.77,2.566,1.523,116.3,1783.0,11.5,96.7,89.3,0.94
14:37:35,80.7,17.7,3.62,94.23,2.475,1.614,131.8,1812.0,11.5,99.4,90.1,1.06
14:37:40,78.6,15.9,3.33,94.89,2.489,1.671,125.4,1844.0,11.9,102.7,88.7,0.92
14:37:45,79.1,17.9,3.16,95.58,2.489,1.671,130.1,1749.0,11.4,99.8,91.7,1.02
14:37:50,79.4,15.5,3.86,94.9,2.555,1.559,118.6,1757.0,11.2,103.7,88.7,0.79
14:37:55,82.6,16.5,3.37,93.35,2.59,1.631,130.4,1760.0,12.3,96.3,91.5,1.06
14:38:00,81.2,16.3,3.16,95.06,2.487,1.521,131.6,1821.0,11.1,104.6,90.6,0.9
14:38:05,79.0,15.8,3.57,93.67,2.516,1.601,119.1,1807.0,11.7,102.8,90.6,0.89
14:38:10,79.6,16.7,2.86,95.81,2.574,1.656,121.8,1847.0,11.5,103.2,88.9,0.91
14:38:15,79.3,15.4,3.88,94.48,2.482,1.548,125.4,1860.0,12.4,92.6,89.9,1.01
14:38:20,80.6,16.1,3.22,94.49,2.505,1.557,123.9,1872.0,11.5,99.0,89.6,0.91
14:38:25,81.4,14.4,3.53,95.19,2.575,1.587,119.1,1842.0,11.8,93.6,88.2,0.84
14:38:30,79.0,16.9,3.72,95.65,2.484,1.619,130.4,1772.0,12.1,97.9,90.9,0.93
14:38:35,78.7,15.6,3.59,96.09,2.45,1.626,120.2,1786.0,11.9,103.2,89.9,1.02
14:38:40,79.3,16.1,3.72,95.53,2.572,1.657,127.6,1726.0,12.1,104.7,91.7,0.96
14:38:45,81.5,16.0,3.37,94.78,2.571,1.536,116.1,1802.0,11.9,99.0,92.6,0.89
14:38:50,80.5,15.2,3.09,94.38,2.502,1.647,128.5,1758.0,11.8,97.6,88.5,1.11
14:38:55,79.1,16.7,3.78,95.21,2.459,1.681,138.0,1702.0,12.6,101.2,90.0,1.06
14:39:00,81.4,17.0,3.26,94.02,2.536,1.615,121.9,1738.0,11.7,99.5,90.4,1.06
14:39:05,79.7,17.4,4.11,95.33,2.508,1.586,125.5,1830.0,12.7,95.4,91.1,1.06
14:39:10,79.9,16.0,3.25,95.09,2.503,1.565,130.9,1799.0,12.8,97.7,90.4,1.0
14:39:15,84.3,17.3,3.42,95.95,2.47,1.66,127.9,1781.0,12.1,97.6,89.2,1.15
14:39:20,82.0,16.9,3.57,95.22,2.394,1.512,114.0,1839.0,12.4,97.8,90.6,0.99
14:39:25,80.3,15.8,3.38,95.4,2.499,1.637,132.8,1729.0,12.9,103.8,90.6,1.07
14:39:30,80.5,14.0,3.32,94.95,2.468,1.67,110.5,1809.0,12.1,102.0,90.6,1.17
14:39:35,80.0,16.8,3.87,93.83,2.499,1.629,118.2,1849.0,11.6,100.9,89.4,1.1
14:39:40,80.3,15.7,3.47,95.79,2.483,1.579,123.9,1833.0,11.9,98.2,89.9,1.09
14:39:45,77.7,16.4,3.3,95.38,2.43,1.656,124.3,1818.0,12.1,104.6,90.4,1.1
14:39:50,79.5,15.5,3.67,95.35,2.528,1.628,127.5,1832.0,11.3,101.7,89.0,0.83
14:39:55,80.5,15.4,3.58,94.95,2.55,1.585,130.2,1811.0,12.2,98.8,88.8,1.07
14:40:00,79.2,17.1,3.61,94.67,2.504,1.534,122.6,1813.0,11.7,104.5,89.1,1.09
14:40:05,78.9,14.1,3.04,95.06,2.492,1.722,125.6,1748.0,12.0,99.7,91.1,0.99
14:40:10,81.1,15.2,3.32,95.67,2.484,1.54,118.8,1862.0,12.6,101.1,90.1,1.01
14:40:15,77.5,14.3,3.54,95.31,2.532,1.671,123.2,1753.0,11.7,98.5,90.6,0.91
14:40:20,80.0,16.1,3.35,94.65,2.471,1.593,129.5,1875.0,13.2,97.5,87.1,0.9
14:40:25,78.6,15.2,3.62,95.34,2.62,1.539,120.8,1864.0,11.3,106.2,89.7,1.01
14:40:30,81.5,15.0,3.4,95.9,2.435,1.587,127.1,1806.0,11.1,97.4,88.8,0.89
14:40:35,79.6,15.5,3.63,95.51,2.443,1.708,129.2,1781.0,12.0,92.2,89.6,0.68
14:40:40,78.9,16.2,3.49,94.7,2.523,1.604,126.4,1845.0,12.6,100.3,88.9,1.14
14:40:45,80.5,16.5,3.44,94.77,2.469,1.602,118.6,1781.0,11.7,101.8,89.7,1.1
14:40:50,81.5,16.6,3.38,94.52,2.471,1.675,123.9,1834.0,11.0,100.3,88.7,0.95
14:40:55,78.9,17.2,3.93,94.71,2.454,1.512,124.0,1836.0,12.5,98.9,89.7,0.89
14:41:00,78.3,15.4,3.6,94.49,2.513,1.632,124.6,1809.0,11.2,102.4,91.1,0.99
14:41:05,79.5,16.4,3.08,96.08,2.492,1.642,126.5,1837.0,11.3,94.3,90.0,0.94
14:41:10,80.6,15.5,2.87,95.91,2.487,1.6,120.9,1762.0,12.1,100.4,90.1,1.06
14:41:15,79.4,15.7,3.35,95.04,2.508,1.706,122.4,1865.0,11.9,101.0,91.1,0.99
14:41:20,81.5,16.0,3.53,94.79,2.469,1.672,127.7,1774.0,12.6,100.2,90.4,1.17
14:41:25,80.2,15.8,3.6,95.74,2.457,1.685,122.9,1920.0,11.6,92.8,89.0,1.07
14:41:30,79.6,16.8,3.26,95.34,2.523,1.673,119.5,1799.0,12.3,96.2,90.4,1.0
14:41:35,79.5,16.0,3.18,95.51,2.564,1.529,119.5,1764.0,11.6,102.2,90.2,0.85
14:41:40,80.9,16.6,3.57,95.45,2.477,1.631,139.1,1819.0,11.5,98.1,89.8,1.24
14:41:45,79.1,14.5,3.6,95.56,2.51,1.628,121.1,1765.0,11.3,98.5,89.4,0.88
14:41:50,78.4,15.9,4.26,94.01,2.45,1.643,130.9,1877.0,12.8,97.0,88.5,1.3
14:41:55,79.5,17.7,3.31,95.38,2.515,1.523,120.4,1816.0,11.6,101.0,88.2,0.92
14:42:00,80.3,15.4,3.3,95.12,2.52,1.609,129.0,1748.0,12.7,103.3,89.6,1.04
14:42:05,78.8,16.9,3.64,94.19,2.511,1.606,116.8,1770.0,12.8,99.9,90.3,0.88
14:42:10,78.0,16.7,3.18,94.58,2.492,1.617,127.6,1868.0,12.6,97.4,90.7,0.99
14:42:15,80.4,16.6,3.54,94.73,2.553,1.619,118.2,1832.0,11.7,98.2,91.0,1.06
14:42:20,79.5,16.5,3.83,94.41,2.445,1.592,124.8,1811.0,12.3,106.1,89.5,1.0
14:42:25,79.8,13.8,3.41,95.21,2.529,1.57,127.1,1783.0,12.5,100.3,91.1,1.08
14:42:30,80.9,16.2,3.71,93.61,2.527,1.705,134.3,1745.0,11.7,96.4,89.9,0.87
14:42:35,80.2,14.9,3.69,94.51,2.505,1.605,131.4,1808.0,12.4,99.6,90.9,0.93
14:42:40,78.6,15.5,3.8,94.93,2.472,1.732,138.4,1840.0,11.5,94.2,89.6,0.99
14:42:45,77.8,15.3,2.99,94.61,2.437,1.536,136.1,1829.0,11.2,102.3,90.4,0.91
14:42:50,80.6,15.8,4.01,93.62,2.524,1.587,129.1,1824.0,12.0,99.9,90.3,1.11
14:42:55,80.8,16.1,2.9,95.22,2.414,1.578,131.6,1840.0,11.5,102.5,90.3,1.19
14:43:00,80.5,17.5,3.0,95.31,2.448,1.578,124.7,1836.0,12.5,98.0,90.7,1.11
14:43:05,80.6,16.5,3.96,94.5,2.507,1.669,126.2,1785.0,10.6,103.7,89.5,0.86
14:43:10,79.7,15.7,3.35,95.15,2.472,1.681,126.5,1859.0,12.2,102.8,89.4,0.93
14:43:15,81.4,15.5,3.53,95.23,2.507,1.484,131.8,1784.0,12.0,99.2,90.2,1.02
14:43:20,80.1,17.2,4.12,94.64,2.447,1.661,123.4,1877.0,12.2,106.2,89.8,1.05
14:43:25,79.3,16.4,3.76,95.45,2.509,1.726,122.9,1809.0,11.7,96.3,88.6,1.08
14:43:30,81.6,18.0,3.18,94.07,2.482,1.54,124.1,1865.0,12.4,101.0,89.6,1.03
14:43:35,80.2,15.5,3.95,95.35,2.496,1.539,130.1,1674.0,12.9,106.4,91.2,1.09
14:43:40,79.8,16.8,3.13,94.25,2.489,1.603,111.6,1807.0,11.3,92.7,88.4,1.01
14:43:45,79.3,15.6,3.03,95.04,2.469,1.613,126.0,1791.0,12.1,103.3,91.4,0.85
14:43:50,80.9,15.8,3.65,94.04,2.442,1.618,134.9,1797.0,11.8,105.9,90.6,1.13
14:43:55,80.8,16.5,3.7,95.51,2.485,1.642,126.0,1804.0,11.4,103.1,91.3,1.08
14:44:00,79.3,16.2,3.19,94.04,2.501,1.539,113.7,1779.0,12.1,101.5,88.2,1.21
14:44:05,80.8,15.5,3.43,94.86,2.549,1.589,132.0,1758.0,11.4,103.1,90.3,0.85
14:44:10,81.7,16.1,3.78,95.69,2.5,1.648,121.3,1891.0,12.8,95.4,91.7,1.03
14:44:15,80.3,15.5,3.13,96.66,2.523,1.532,120.5,1805.0,10.6,98.8,89.9,1.04
14:44:20,80.4,17.6,2.89,94.22,2.485,1.632,124.6,1836.0,12.2,103.2,88.8,0.96
14:44:25,79.2,16.1,2.9,94.35,2.497,1.587,119.2,1836.0,12.2,105.7,88.3,1.11
14:44:30,79.0,16.7,3.87,94.85,2.54,1.623,119.2,1837.0,12.0,97.4,91.6,1.0
14:44:35,78.6,16.3,3.24,94.68,2.431,1.672,126.6,1796.0,11.8,98.2,89.2,1.05
14:44:40,79.6,15.8,3.34,96.07,2.498,1.592,118.8,1830.0,13.0,101.5,89.8,0.73
14:44:45,79.4,16.4,3.96,94.52,2.523,1.587,131.3,1848.0,12.3,105.8,88.4,0.84
14:44:50,79.4,15.8,3.43,93.87,2.46,1.541,136.2,1818.0,11.6,103.6,88.7,1.04
14:44:55,82.9,15.4,3.76,95.16,2.527,1.635,133.8,1761.0,12.5,94.3,90.3,0.9
14:45:00,79.1,16.0,3.13,94.43,2.571,1.594,120.3,1761.0,12.1,96.2,90.4,1.14
14:45:05,77.8,16.0,3.38,94.24,2.401,1.581,122.6,1814.0,12.4,98.6,87.8,0.88
14:45:10,80.6,16.6,3.74,94.73,2.479,1.582,136.3,1726.0,11.2,103.0,90.7,1.21
14:45:15,81.3,14.8,3.18,95.08,2.442,1.48,117.4,1820.0,12.7,97.8,90.0,0.98
14:45:20,79.5,14.4,4.03,94.47,2.504,1.632,123.9,1743.0,11.8,104.1,90.9,1.08
14:45:25,80.0,16.6,3.4,95.9,2.573,1.606,133.5,1793.0,12.2,93.5,89.8,0.86
14:45:30,78.7,15.5,3.57,94.96,2.501,1.691,127.7,1778.0,12.3,103.1,90.1,0.94
14:45:35,80.3,14.3,3.67,95.33,2.569,1.686,122.4,1795.0,10.9,102.5,90.3,0.93
14:45:40,78.3,14.4,3.67,94.64,2.431,1.595,136.2,1772.0,12.4,101.3,90.2,0.76
14:45:45,81.9,16.6,3.05,95.26,2.478,1.615,128.0,1872.0,12.4,103.4,89.5,0.8
14:45:50,82.0,15.8,3.25,95.17,2.489,1.504,124.2,1815.0,11.3,96.0,89.1,1.0
14:45:55,79.2,16.8,3.73,94.9,2.486,1.534,123.2,1851.0,12.1,97.4,90.2,0.95
14:46:00,81.1,15.8,3.82,94.89,2.523,1.639,125.1,1783.0,12.0,98.4,91.4,1.11
14:46:05,81.0,15.1,3.71,96.07,2.405,1.603,124.4,1786.0,10.6,99.1,88.8,0.9
14:46:10,80.5,16.6,3.65,95.73,2.439,1.606,131.6,1731.0,11.7,96.3,88.9,0.83
14:46:15,77.1,16.3,3.28,95.95,2.494,1.68,125.6,1859.0,11.8,95.7,87.9,0.98
14:46:20,79.0,15.2,3.37,94.72,2.512,1.611,127.9,1828.0,11.4,96.5,91.4,1.04
14:46:25,81.0,15.2,3.55,95.17,2.522,1.635,121.0,1789.0,12.0,102.9,88.4,0.99
14:46:30,80.3,16.4,3.01,95.16,2.456,1.643,133.6,1838.0,11.2,106.9,89.7,1.01
14:46:35,81.2,15.7,3.75,95.77,2.484,1.566,130.2,1787.0,11.5,94.8,90.5,0.84
14:46:40,80.3,15.6,3.77,94.32,2.476,1.71,121.9,1812.0,12.3,93.5,91.4,0.94
14:46:45,78.3,16.4,3.04,95.13,2.476,1.678,131.4,1813.0,12.7,97.3,91.4,0.98
14:46:50,79.5,15.6,3.71,93.77,2.55,1.584,129.6,1818.0,12.0,102.3,89.8,0.96
14:46:55,80.9,15.9,3.49,95.0,2.537,1.7,133.2,1685.0,12.1,99.9,90.5,0.88
14:47:00,78.4,15.2,2.99,95.64,2.44,1.577,119.6,1793.0,12.0,100.2,89.2,0.89
14:47:05,78.5,15.5,3.33,94.62,2.548,1.65,127.5,1779.0,11.7,104.7,88.8,1.03
