Time,Burning_Zone_Temperature_C,Material_Temperature_C,Flame_Temperature_C,Kiln_Rotation_Speed_RPM,Primary_Fuel_Flow_tph,Primary_Air_Flow_Nm3h,Secondary_Air_Temperature_C,Shell_Temperature_Zone1_C,Shell_Temperature_Zone2_C,Shell_Temperature_Zone3_C,Kiln_Filling_Degree_Percent,Kiln_Drive_Power_kW,Kiln_Exit_O2_Percent,NOx_Emissions_mg_Nm3,Free_Lime_Content_Percent
11:15:40,1442.6,1393.2,1918,3.06,9.49,17380,922.8,265.1,316.4,371.5,15,994,2.28,654,1.18
11:15:45,1442.9,1393.5,1904.6,3.03,9.83,17724,944.4,273.5,330.2,373.7,14.6,1011,2.18,669,1.21
11:15:50,1440.8,1391.4,1868.7,2.94,10.18,16927,941,277.2,325.2,381.6,15.7,1043,2.23,512,1.25
11:15:55,1448.5,1399.1,1939.9,2.86,9.48,17854,952.5,267.2,322.7,371.7,15,992,2.45,577,1.27
11:16:00,1441.7,1392.3,1869.2,3.12,9.15,17942,936.9,278.9,318.8,373,16.8,1032,2.1,677,1.28
11:16:05,1442.6,1393.2,1869,2.98,9.86,16822,917,271.6,331.2,378.5,15.1,1048,2.11,621,1.12
11:16:10,1442.4,1393,1894.3,2.94,10.15,17850,922.2,283.5,318.9,378,14.5,967,2.2,657,1.06
11:16:15,1439.7,1390.3,1929.4,3.02,10.19,17033,885.5,274.2,327.6,371.7,15,997,2.31,658,1.12
11:16:20,1440.7,1391.3,1891.8,2.96,10.44,17777,964.3,280.7,318.5,371.8,15,952,2.06,537,1.12
11:16:25,1442.1,1392.7,1873.3,3.09,9.37,17122,915.9,274,327.3,376.2,14.5,1026,2.29,574,1.21
11:16:30,1447,1397.6,1905.1,2.91,9.94,17381,1014.5,274.3,317.9,377.7,15.3,1007,2.17,629,1.18
11:16:35,1438.6,1389.2,1891.2,2.92,9.35,17423,927.9,285.9,326.3,376.8,14.1,1060,2.11,558,1.16
11:16:40,1445.6,1396.2,1908,2.86,9.49,17184,934.5,279.1,319.1,376.2,16.1,1089,2.47,648,1.27
11:16:45,1444.9,1395.4,1917.6,3.04,9.95,17634,969.3,273.2,329.8,383.3,15.7,989,2.22,587,1.04
11:16:50,1447.4,1398,1900.8,2.85,9.11,18143,1009.6,286.6,337.3,377.5,14.1,1015,2.25,661,1.18
11:16:55,1447.2,1397.8,1861.6,2.8,10.08,17735,937.5,278.9,321.7,380.9,13.9,1047,2.67,606,1.1
11:17:00,1438.3,1388.9,1883.7,2.96,9.82,18006,945.8,277.2,321.3,372.1,14.2,985,2.51,595,1.08
11:17:05,1438.2,1388.8,1892.8,3.07,10.66,17143,939.2,281.4,332.3,368.5,14.2,969,1.89,598,1.5
11:17:10,1443.9,1394.5,1896,3.11,10.05,16939,943.7,276.4,327.8,374.6,16.6,1021,2.29,641,1.34
11:17:15,1447.7,1398.3,1881.3,3.17,9.83,17506,929.2,278.3,326.2,380,16.3,1007,2.57,589,1.22
11:17:20,1444.1,1394.7,1875.9,3.01,9.13,17394,994.7,273.6,324.1,365.1,15.4,1098,2.25,521,1.2
11:17:25,1445.6,1396.2,1930.2,3.14,10.31,16949,940.5,275,319.6,382.9,14.7,959,2.31,635,1.17
11:17:30,1446.4,1397,1900.8,3.07,10.43,17950,958.8,278,327.1,370.1,15.5,1079,2.15,562,1.15
11:17:35,1445.7,1396.3,1900.2,3.03,10.24,18430,909,280,327.9,378.9,14.5,1066,1.97,588,1.22
11:17:40,1447.9,1398.5,1955.4,3.09,10.15,17813,904.8,269.2,323.6,380.6,15.4,997,2.08,596,1.08
11:17:45,1444.6,1395.2,1876.9,3.12,10.1,16464,906.3,263.4,327.5,376.8,14.4,1035,2.17,597,1.34
11:17:50,1442,1392.6,1885.7,3.17,9.68,16949,968.1,280.2,324.5,379.8,16.9,936,2.35,607,1.22
11:17:55,1442.1,1392.7,1920.9,3.05,9.88,17968,945.5,274,329.2,372,15.5,967,2.47,636,1.4
11:18:00,1442.8,1393.3,1902.8,2.82,9.35,17980,968.6,278.1,327,377.8,12.8,984,2.26,581,1.12
11:18:05,1443.8,1394.4,1901.5,2.91,9.65,17205,973.6,276.5,318.6,372.9,14.7,1035,2.35,711,1.42
11:18:10,1439.6,1390.2,1871.8,2.88,9.83,16805,890.7,274.4,329.4,380.8,14.6,1064,2.24,598,1.3
11:18:15,1445.2,1395.8,1883.8,3.08,9.72,17954,948.3,275,329.5,374.9,14.4,1030,2.32,633,1.15
11:18:20,1443.8,1394.4,1869.6,2.98,9.86,16621,947.4,280.9,319.4,374.1,15.4,944,2.34,513,1.24
11:18:25,1446,1396.6,1912.1,2.96,9.38,17376,906.8,278.2,329.6,378,16,1010,2.41,566,1.43
11:18:30,1445.8,1396.4,1890.1,2.97,10.04,17265,933,278.9,321.5,379.8,15.5,1031,2.24,574,1.35
11:18:35,1442.4,1393,1920.9,3.11,10.62,16926,1012.4,283.4,316,376.3,13.8,1040,2.4,645,1.64
11:18:40,1446.9,1397.5,1916,3.03,10.28,17682,934.5,278.2,325.7,370.3,14.1,957,2.17,572,1.02
11:18:45,1438,1388.6,1933.5,2.99,10.15,17448,960.7,278.3,321.3,371,17.1,1025,2.15,648,1.21
11:18:50,1443.4,1394,1910,2.92,10.47,17291,925.2,269.1,317.1,370.9,14.6,998,2.33,609,1.21
11:18:55,1444.6,1395.1,1898.8,2.95,9.54,17041,973.2,278.5,324.5,364.9,15.9,1018,2.4,569,1.11
11:19:00,1445.6,1396.2,1893.5,3.06,10.29,18341,989.2,272.2,324.3,384.3,15.7,988,2.45,639,1.23
11:19:05,1441.2,1391.7,1890.7,3.43,10.19,17149,957.9,275.7,321.7,371.6,14.8,984,2.37,588,1.22
11:19:10,1442.8,1393.4,1899.6,3.15,10.45,16996,935,273.8,329.7,368.8,16.4,1025,2.17,607,1.11
11:19:15,1446.3,1396.8,1864.4,2.92,10.1,17906,969.1,268.9,313.9,369.2,12.6,1019,2.36,608,1.46
11:19:20,1442.8,1393.3,1959.3,3.09,9.73,18230,972.9,279,322.8,372.8,13.9,1000,2.33,615,1.11
11:19:25,1442.3,1392.9,1914.4,3.02,10.02,16974,984.4,273,322.7,377.7,15,958,2.48,556,1
11:19:30,1441.8,1392.4,1933.4,3.19,9.79,18498,930.9,275.5,329,378.4,14.5,1004,2.13,568,1.2
11:19:35,1442.5,1393.1,1904.6,3,9.79,17357,945,272.6,327.1,372.9,16.8,1007,2.12,623,1.44
11:19:40,1447.6,1398.2,1899,3.03,10.35,17781,951.5,276.8,320.2,378.5,16.3,957,2.05,644,0.96
11:19:45,1443.7,1394.3,1916.6,2.9,10.31,17604,982.5,278.2,320,377.4,15.9,991,2.22,556,1.06
11:19:50,1450.3,1400.8,1935.9,2.83,9.66,17470,964.1,275.7,331.1,375.3,14.7,1045,2.16,565,1.31
11:19:55,1442.9,1393.4,1866.8,3.08,10.43,17060,963.2,272.7,325.9,370.3,15.3,976,2.31,681,1.16
11:20:00,1445.3,1395.8,1880.8,3.12,10.39,17835,954.5,282.1,318.4,364.4,13.7,1032,2.4,604,1.21
11:20:05,1443.9,1394.4,1869.4,3.02,10.16,17844,889.5,272.3,329.5,382,15.2,980,1.98,627,1.26
11:20:10,1445.2,1395.8,1900.5,3.06,9.72,17484,918.1,275.4,322,379.2,14.1,1044,2.27,670,1.29
11:20:15,1441.1,1391.7,1925.6,2.99,10.07,16727,947.4,279.2,330.8,375.5,16.1,965,2.04,606,1.24
11:20:20,1443.1,1393.6,1907.6,3.12,10.1,17012,982.7,282.4,330.9,370,16,1033,2,619,1.28
11:20:25,1443.9,1394.4,1904.1,3.11,10.1,17558,921.3,280.6,324.4,366.2,13.8,1063,2.32,651,1.43
11:20:30,1442,1392.6,1902.3,2.97,9.68,17286,969.5,272.8,320.7,375.1,14.9,970,2.39,624,1.31
11:20:35,1445.1,1395.7,1900.2,2.98,10.02,18293,966.8,281.4,331.3,366.5,14.4,954,2.42,576,1.19
11:20:40,1448.1,1398.6,1873.5,3.12,10.2,18570,986.1,273.7,327.6,385.1,13.8,1077,2.42,607,1.11
11:20:45,1440.5,1391,1903.9,3.01,9.48,17615,979.1,266.7,323.5,374.2,15.1,969,2.26,655,1.39
11:20:50,1445.3,1395.8,1877.5,2.92,9.7,17214,943.5,271.2,330.1,374.9,16,940,1.94,561,1.36
11:20:55,1444.8,1395.3,1872.4,3.06,9.85,16949,931.4,275.9,327.2,368.4,14,1051,2.32,616,1.31
11:21:00,1438.3,1388.9,1886.3,3.06,10.03,16857,960.2,277,329,374.9,16.1,999,2.19,586,1.21
11:21:05,1442.8,1393.3,1902.3,2.94,9.75,16942,989,278.8,331.9,374.7,15.4,953,2.42,687,1.2
11:21:10,1442.8,1393.3,1898.5,2.89,9.4,17254,908.7,270,320.2,378.2,16,971,1.8,579,1.37
11:21:15,1441.7,1392.2,1892.9,3,10.24,17339,957.7,273.1,327.6,379.8,15.3,1044,2.5,612,1.34
11:21:20,1447.6,1398.1,1917.1,2.91,10.21,16349,957.4,269.9,325,378.6,15.8,998,2.45,625,1.14
11:21:25,1439.9,1390.5,1918.2,3.08,10.39,17490,947.4,274.5,325.2,383.8,15.5,1023,2.15,562,1.36
11:21:30,1444.7,1395.2,1883.5,3.08,10.13,17384,948.4,272.1,326.1,365.8,16.8,918,2.36,527,0.98
11:21:35,1446.5,1397,1886.2,2.93,9.93,17930,921.2,271.7,322.1,375,14.8,1002,2.44,630,1.14
11:21:40,1444.3,1394.9,1915.3,2.98,10.13,16761,941.7,274,321.6,372.3,14.2,1011,2.37,597,1.48
11:21:45,1446,1396.6,1891.1,3.23,10.75,17208,975.3,279,327.8,376.6,16.3,970,2.13,646,1.28
11:21:50,1443.8,1394.3,1919.1,3.16,10.18,17620,988,276,325.5,380.2,14.4,1072,2,656,1.19
11:21:55,1442.1,1392.6,1880.5,3,9.47,17707,955.5,278.1,319.4,373.7,16,1067,2.03,637,1.19
11:22:00,1435.6,1386.1,1881.9,2.89,10.25,17198,966.7,276.6,324.3,364.9,13.7,1000,2.08,686,1.05
11:22:05,1440.2,1390.7,1845.9,3.07,9.64,17621,950.8,270.4,320.6,382.6,15.7,972,2.06,565,1.38
11:22:10,1444,1394.5,1876.3,3.02,9.72,18168,988.8,269,314.6,380.4,14.5,973,2.45,662,1.33
11:22:15,1446.2,1396.7,1841.7,3.2,9.03,18046,924,273.1,324.6,375.8,14.7,989,2.16,590,1.11
11:22:20,1443.2,1393.7,1878.7,2.88,10.05,17518,959.3,275.2,320.2,376.5,15.2,995,2.15,582,0.95
11:22:25,1440.9,1391.4,1918.2,3.02,10.96,16816,881.2,279.4,329.7,370.2,13.7,1033,2.43,527,1.13
11:22:30,1447.7,1398.2,1883.5,3.03,9.22,17639,939.1,279.5,317.5,377.4,14.7,1028,2.15,591,1.31
11:22:35,1448.6,1399.1,1891.5,2.88,9.85,17958,945.6,281.2,333.1,363.5,15.1,943,2.31,609,1.32
11:22:40,1443.4,1393.9,1914.9,2.92,9.61,17651,980.4,284,331.4,370.6,16.1,1059,2.34,632,1.27
11:22:45,1441.4,1391.9,1927,2.98,10.4,17519,957.5,272.8,323.1,375.2,16.3,1020,2.4,594,1.23
11:22:50,1443.3,1393.8,1904.3,3.17,10.61,18310,983.4,273.3,325.3,369.8,16,1008,2.26,621,1.05
11:22:55,1441,1391.5,1917,3.15,10.24,18379,891.4,271.4,324.1,375,16,1008,2.38,522,1.49
11:23:00,1445.1,1395.6,1886.3,2.93,10.02,17738,937.4,278.3,329.1,375.8,15.1,963,2.13,618,1.04
11:23:05,1446.3,1396.8,1920.4,3.17,10.57,17259,1001.5,272.5,329.6,372.9,15.1,986,2.27,591,1.34
11:23:10,1444.9,1395.4,1868.3,2.8,10.03,18021,955,281.1,330.3,381.1,14.2,1016,2.29,646,1.45
11:23:15,1443.7,1394.2,1896.2,3.07,9.84,18379,960,267.6,322.5,368.4,15.4,984,1.89,697,1.44
11:23:20,1446.3,1396.8,1892.4,3,9.73,17287,983.2,278.9,323.2,383,13.4,1105,2.33,562,1.17
11:23:25,1442.8,1393.3,1907.5,2.9,9.89,17196,925.1,265.3,318.4,374.5,16.1,1027,2.23,638,1.5
11:23:30,1445.7,1396.2,1899.2,2.94,10.44,17388,926.1,278.2,320.2,369.2,15.2,954,2.18,583,1.26
11:23:35,1440.9,1391.4,1880.1,3.17,9.53,18063,963.4,281,314.1,372.6,15.5,1021,2.27,629,1.06
11:23:40,1442.6,1393.1,1908.4,3.06,9.84,17530,951.7,272.3,328.9,370.6,16.3,965,2.26,644,1.45
11:23:45,1444.1,1394.6,1903.7,3,9.93,16949,970.4,279.1,332,369.5,14.4,953,2.06,537,1.11
11:23:50,1439.3,1389.8,1927.5,3.16,10.64,17632,938,267.1,323.1,371.5,14.3,894,2.3,536,1.43
11:23:55,1444.6,1395.1,1866.1,2.95,10.1,18507,948.2,277.6,326.9,380.9,15.1,971,2.2,626,1.5
11:24:00,1437.8,1388.3,1885.2,3.13,9.84,18100,932.2,269.4,323.5,377.6,13.5,894,2.14,632,1.04
11:24:05,1445.7,1396.2,1917.8,2.88,9.11,17842,950.7,276.5,328.4,374.8,13.5,968,2.27,607,1.3
11:24:10,1444.7,1395.2,1943.4,2.94,9.58,16787,971.6,266.2,326.3,371.1,15.4,1020,2.17,554,1.37
11:24:15,1445.4,1395.9,1889,2.96,9.58,17188,943,284.6,321.4,372,14.7,1031,2.32,588,1.23
11:24:20,1440.7,1391.2,1877.7,3,9.93,16689,932.1,269.2,323.7,380.4,13.7,995,2.21,600,1.6
11:24:25,1441.2,1391.6,1899.4,3.06,10.03,17159,936.8,270.9,316.8,386.8,16.3,1025,2.21,570,1.27
11:24:30,1443.8,1394.3,1901.9,3.09,10.15,17160,986.8,267.5,320.8,376.2,16.1,1007,2.26,635,1.28
11:24:35,1441.6,1392.1,1870.8,2.97,10.82,17678,993.7,271.1,329.7,369.9,15,1014,2.16,570,1.37
11:24:40,1442.9,1393.4,1879.8,2.94,10.11,18853,950.9,280.8,324.8,371,14.1,1002,2.2,555,1.12
11:24:45,1444.6,1395.1,1875.2,3.08,10.36,16735,943.3,274,319.4,384.1,15.5,1051,2.29,622,1.31
11:24:50,1441.6,1392.1,1892.1,3.23,10.04,18053,929.7,275.2,332.1,385.8,14.5,975,2.35,614,1.3
11:24:55,1441.8,1392.3,1879.9,2.9,10.24,18100,996.6,272.8,328.7,374.4,12.9,1021,2.26,639,1.2
11:25:00,1440.7,1391.2,1902.9,2.98,10.27,17341,953.2,279.8,327.4,373.5,16.2,960,2.16,551,1.18
11:25:05,1439.6,1390.1,1915.9,2.87,9.76,17691,968,269.8,334.2,372,13.7,956,2.18,602,1.35
11:25:10,1446.3,1396.8,1861.6,2.93,9.85,17538,915.6,276.2,330.7,375.7,13.5,1011,2.15,574,1.31
11:25:15,1450,1400.5,1902.1,3.05,9.93,17975,950.7,278.2,321,376.3,15.4,954,2.13,555,1.33
11:25:20,1443.8,1394.3,1885.2,2.97,9.92,18202,948.8,278.4,328.5,366.2,14.1,1027,2.4,631,1.3
11:25:25,1445.3,1395.8,1921,3.02,9.96,17367,1000.7,268.3,325.6,375.5,15.1,1002,2.07,597,1.4
11:25:30,1445.7,1396.2,1882.8,3.05,10.05,17774,956.4,280.7,321.9,370.9,14.5,1004,2.04,633,1.22
11:25:35,1442.2,1392.7,1910.4,2.98,9.63,17706,950,270.8,327.8,378.8,13,967,2.23,584,1.46
11:25:40,1442.2,1392.7,1897.9,3.06,9.48,17413,949.5,282.7,323.8,378.2,14.2,1010,2.28,666,1.22
11:25:45,1443.8,1394.3,1910,3.04,9.96,18005,904.3,273,325,367.6,15.6,987,2.04,634,1.16
11:25:50,1441.1,1391.5,1910.9,3.14,9.7,17305,935.6,276.5,322.1,375,14.8,944,2.13,545,1.3
11:25:55,1445.9,1396.4,1867.1,2.94,9.95,17289,947.5,271.2,323.8,376.4,16.2,1024,2.13,565,1.44
11:26:00,1440.1,1390.6,1913.6,2.89,10.17,17543,959.6,276.4,325.2,371.4,14.9,976,2.37,673,1.18
11:26:05,1441.2,1391.7,1882.8,3.01,10.14,17225,945.6,276.5,325,380.9,15.1,932,2.3,612,0.91
11:26:10,1443.2,1393.7,1911.3,3.1,9.92,17443,915.3,278.4,321.2,382.5,14.8,941,2.12,551,1.26
11:26:15,1441.2,1391.7,1905.2,2.88,9.55,17347,980.4,272.1,323.6,377.9,15.3,1033,2.14,577,1.08
11:26:20,1439.3,1389.8,1917.5,2.91,9.34,17618,928.2,279.1,322.6,375.8,14.3,971,2.05,538,1.34
11:26:25,1443.2,1393.7,1912.1,3.02,10.09,18007,985.4,273.2,327.1,372.5,14.6,1009,2.27,537,0.94
11:26:30,1446.2,1396.6,1869.3,3.05,9.71,16865,930.5,277.3,329.3,377.5,15,1014,2.38,607,1.21
11:26:35,1444.1,1394.6,1857.9,2.97,9.77,16980,951.9,275.8,323.9,374.7,15.8,945,2.22,573,1.15
11:26:40,1441.1,1391.6,1904.3,3.03,10.57,17074,977.8,267.4,319.9,378.6,15.9,1002,2.64,609,1.36
11:26:45,1447.5,1398,1861.1,3.09,10.58,16686,976.8,277.9,327,374.1,14.5,1001,2.11,615,1.24
11:26:50,1442,1392.5,1890.5,2.85,9.43,16988,920.1,284.3,327.6,377.5,13.9,986,2.2,583,1.32
11:26:55,1441.8,1392.3,1936.2,2.94,9.21,16819,982.1,274,321,381.1,14.3,1037,2.27,604,1.08
11:27:00,1444.9,1395.4,1872.3,2.84,9.91,17411,999.1,278.4,324.6,372.7,15.5,1006,2.18,633,1.22
11:27:05,1448.5,1399,1881.4,3,9.7,17684,935.3,268.5,325.3,378.4,14.3,995,2.07,671,1.39
11:27:10,1441,1391.5,1899.8,2.96,10.33,16392,907.3,277.9,324.8,377,15,997,1.79,613,0.98
11:27:15,1441.8,1392.2,1885.5,3.05,10.9,16764,958.9,268.7,335,361.2,15.8,1025,2.27,656,1.35
11:27:20,1443.4,1393.9,1914.3,3.14,10.07,17823,921.4,274.2,323.8,375.1,15.3,989,1.88,574,1.15
11:27:25,1443.1,1393.6,1898.4,2.98,9.59,16865,866.6,278,326.4,371.9,14.9,984,2.18,580,1.38
11:27:30,1438.6,1389,1874.3,2.88,10.09,17312,952,274.7,330.5,371,13.4,1036,2,604,1.34
11:27:35,1446.3,1396.8,1892.5,2.94,10.79,18042,973.8,263.8,327.5,378.5,15.4,990,2.12,560,1.23
11:27:40,1451.4,1401.8,1926.2,3.07,9.71,17047,853.7,279,335.3,378.7,16.2,975,2.27,577,0.92
11:27:45,1443.9,1394.4,1919.2,2.81,9.64,17996,935.4,277.5,325.7,375.4,13,1026,2.2,629,0.98
11:27:50,1441.3,1391.7,1914.5,2.97,10.64,18106,942,274.7,322.3,384.6,17.6,1023,2.28,505,1.25
11:27:55,1442.4,1392.8,1912,2.88,10.15,17899,912.2,274.8,326.3,386.4,14,991,2.5,494,1.23
11:28:00,1441.5,1392,1887.4,3.08,10.35,16504,902.3,277.2,323.8,375.7,15.4,1063,2.06,549,1.4
11:28:05,1438.9,1389.4,1894.4,2.9,9.86,17131,964.4,275.9,322.2,369.1,15,1023,2.41,662,1.07
11:28:10,1439.3,1389.8,1915.6,3,9.82,17141,960.6,276.7,328.4,378.2,13.8,1007,2.12,647,1.46
11:28:15,1437.9,1388.3,1864.7,2.98,9.45,16963,921.3,276.2,316,369.7,14.6,951,2.41,621,1.17
11:28:20,1445.6,1396,1881.5,2.98,9.69,17718,934.8,276.8,331.6,374.2,13.9,1033,2.06,651,1.23
11:28:25,1445.9,1396.3,1913.5,2.99,10.23,17272,931.3,275.3,326.4,366.8,15,979,2.18,634,1.31
11:28:30,1440,1390.4,1917.4,3.05,10.06,18126,948.1,281.3,325.3,366.2,14.8,1001,2.33,596,1.17
11:28:35,1443.9,1394.3,1886.9,2.78,9.44,17109,931.8,273.1,319.7,383.6,16.7,1048,2.16,615,1.23
11:28:40,1446,1396.5,1895.6,2.98,10.15,17547,961.7,272.8,329.5,378.7,17.4,1011,2.04,563,1.13
11:28:45,1444.3,1394.7,1895.8,3.06,9.52,17583,943.2,278.2,332.2,381.2,13.9,1020,2,600,1.04
11:28:50,1440.6,1391,1932.9,2.83,9.72,16689,899.1,271.3,318.8,372.1,16.1,996,2.36,574,1.18
11:28:55,1444.8,1395.2,1905.6,3.05,9.93,17188,886.1,279.2,331.8,374.2,15.7,1012,2.12,561,1.26
11:29:00,1446.3,1396.8,1944.1,2.91,10.16,17310,907.4,272.6,314.7,377.8,14.4,981,2.25,604,1.09
11:29:05,1444.4,1394.8,1912.3,3,9.77,17294,963.3,270.9,321.1,373.3,14.7,1039,2.24,599,1.23
11:29:10,1441.4,1391.8,1895.1,2.91,9.92,17150,986.9,271.5,318.3,372.5,12.8,935,2.14,680,1.13
11:29:15,1447.4,1397.9,1895.7,2.98,9.71,16750,968.5,275.8,325.8,372.4,12.6,975,2.5,611,1.33
11:29:20,1443.3,1393.7,1881.4,2.97,9.85,17317,915.4,275.6,318.4,375.7,14.5,994,2.23,547,1.2
11:29:25,1441.3,1391.7,1922.3,3.01,10.11,17421,972.9,274,320.8,371.5,14.1,976,2.47,587,1.22
11:29:30,1444.8,1395.2,1856.6,2.91,9.4,18117,916.6,280.8,329.5,381.9,14.6,937,1.84,625,1.29
11:29:35,1442.1,1392.6,1915.9,3.06,9.88,17442,936.7,270.5,322.3,376.4,15.7,1004,2.35,586,1.27
11:29:40,1445.5,1396,1914.2,2.98,10.53,17500,966.5,277.7,322.2,368.3,16.1,1002,2.33,615,1.35
11:29:45,1448.3,1398.7,1911.2,3.03,10.06,17378,978,268.4,328,366.4,14.3,972,2.22,565,1.49
11:29:50,1442.4,1392.8,1914,2.97,9.92,18616,1006.7,278,324.6,376.7,15.2,1035,1.9,608,1.18
11:29:55,1439.7,1390.1,1903.9,3,9.58,17884,937,267.1,321.7,362.6,14.9,1026,2.42,635,1.3
11:30:00,1445.3,1395.7,1917,3.09,10.14,17199,969.9,273.4,321.6,376.5,14.8,960,2.23,588,1.36
11:30:05,1440.9,1391.4,1873.1,2.99,9.84,17376,953.9,275.6,328.1,370.9,14.2,1060,2.36,625,1.25
11:30:10,1441.1,1391.5,1891.9,3.09,9.21,17240,958.9,280.3,328.7,365.3,15.4,1015,2.44,588,1.3
11:30:15,1445.2,1395.6,1915.8,3.08,9.77,17070,924.9,271.5,331.3,374.8,14.2,983,2.26,556,1.39
11:30:20,1441.5,1391.9,1893.9,3,10.55,16875,947.2,278.2,324,379,14.6,1004,2.21,559,1.19
11:30:25,1440.4,1390.9,1910.6,2.95,10.39,16584,901.8,277,321.7,374.9,15.2,1018,1.95,553,1.38
11:30:30,1440.4,1390.8,1878.6,2.96,10.65,16969,919.1,264.9,333.1,379,15.3,1022,2.2,593,1.09
11:30:35,1444.9,1395.3,1883.6,2.95,10.13,17656,930.3,279.8,321,380.5,16.9,974,2.09,591,1.25
11:30:40,1441.8,1392.2,1926.4,3.08,9.86,16867,915.7,272,326.3,376.8,16.3,949,2.33,563,1.24
11:30:45,1439.7,1390.1,1890,2.92,10.01,17218,938.9,278.6,333.3,378.4,16.8,999,2.23,590,1.11
11:30:50,1445.8,1396.2,1896.1,3.08,9.83,16822,932.2,266.3,330.4,370.8,16.3,1027,2.42,606,1.38
11:30:55,1439.9,1390.3,1907.3,2.95,9.94,17060,1003,271.4,321.5,367.1,16.5,995,2.09,618,1
11:31:00,1440.8,1391.2,1919.1,2.95,9.85,17029,989.8,281.5,327.8,377.3,14,987,2.4,574,1.07
11:31:05,1446.2,1396.6,1880.2,2.9,9.78,17687,961.6,281.9,324.9,369.9,14.8,1010,2.29,573,1.21
11:31:10,1447.2,1397.6,1885,2.98,10.15,17270,884.1,276.1,326.3,377.2,16.9,985,2.38,525,1.47
11:31:15,1445.2,1395.6,1890.1,2.98,9.34,18159,908.1,269.5,324.3,378.4,14.6,958,2.3,599,1.49
11:31:20,1443.2,1393.6,1902,3.05,10.33,16868,966.9,270,330.9,391,14.4,950,2.45,656,1.3
11:31:25,1446,1396.4,1889.8,2.98,10.61,17473,936.2,281.1,324.5,376,15.7,1021,2.17,583,1.23
11:31:30,1444.8,1395.2,1889.9,3.07,9.27,18605,974.1,275.5,333.5,376.8,16,978,2.35,628,0.84
11:31:35,1442.1,1392.5,1882.8,3.07,10.89,17426,920.2,271.5,328.6,369.1,14.6,1007,2.5,637,1.12
11:31:40,1447.7,1398.1,1903.3,3.06,10,17370,910.8,286.1,319.8,384.4,14.8,1034,2.01,596,1.34
11:31:45,1439.7,1390.1,1891.2,2.92,9.73,16063,953,274.7,325.4,366.9,14,1028,2.4,607,1.02
11:31:50,1444.1,1394.4,1905.3,2.95,10.49,17370,978.3,266,330.4,372.5,13.4,1031,2.24,559,0.78
11:31:55,1447.7,1398.1,1892,3.09,10.89,17277,972.6,279.7,328.3,371.3,15,927,2.3,553,1.19
11:32:00,1445.6,1396,1898.3,3.01,9.21,18058,956.8,280.8,329.9,379.1,14.3,998,2.23,616,1.36
11:32:05,1441.9,1392.3,1895.3,3.06,9.93,17532,950.4,280.2,318.9,381.1,16.9,921,2.06,560,1.17
11:32:10,1442.3,1392.6,1890.5,2.9,10.23,16973,935,274.7,328,374.1,15,954,2.27,601,1.46
11:32:15,1446.4,1396.8,1905.4,3.04,9.78,17860,963.6,273.3,326.4,374.2,14.5,1011,2.02,599,1.37
11:32:20,1443,1393.4,1874.1,3.13,10.55,16964,986.5,272.3,330.7,372,15.4,952,2.19,598,1.25
11:32:25,1446.6,1397,1898.6,3.05,8.96,17177,977.3,272.7,327.3,372.6,14.8,1011,1.93,539,1.04
11:32:30,1439.5,1389.9,1915.8,3,10.46,17965,983.1,272.8,317.2,371.8,15.8,983,2.04,568,1.47
11:32:35,1450.9,1401.3,1889.7,3.18,10.45,18195,910.8,280.5,324.1,379.5,14.7,915,2.1,551,1.23
11:32:40,1445.6,1396,1907.1,2.97,10.57,17228,981.5,285.1,333.1,377.1,14.9,1014,2.37,641,1.21
11:32:45,1445.1,1395.5,1939.1,3.06,10.04,16872,959,274.1,324.3,382.9,14,1020,2.22,618,1.22
11:32:50,1444.9,1395.3,1890.8,3.06,10.37,17885,953.9,273.8,327.6,381,15.1,1002,2.23,587,1.22
11:32:55,1446.1,1396.4,1902.8,2.93,10.32,17022,971.6,276,323.6,358.8,16.3,1035,2.59,569,1.19
11:33:00,1441.8,1392.2,1908.2,2.92,10.35,17188,943.9,265.4,324.3,366.7,15,934,2.22,619,1.15
11:33:05,1451.2,1401.6,1905.1,2.91,9.81,17779,954.6,269.9,319.1,370.6,15.3,945,2.14,630,1.23
11:33:10,1447.4,1397.8,1881.9,2.97,10.07,16844,941.1,276,319.1,373.2,15.7,1009,2.34,625,1.09
11:33:15,1447.3,1397.7,1892.4,2.97,10.34,17458,961.5,272.1,335.4,371.5,16.1,1033,1.84,642,1.27
11:33:20,1447.2,1397.6,1895.9,3.09,10.5,17337,959.8,272.1,327.6,379.3,14.2,1038,1.93,640,1.42
11:33:25,1445.2,1395.6,1911.5,3.22,9.59,18413,932.7,272.4,327.6,387.6,15.6,1037,2.08,674,1.26
11:33:30,1445,1395.3,1899.2,2.95,10.51,18165,917.4,271.7,323.3,379.2,14.5,1062,2.35,570,1.43
11:33:35,1440.5,1390.9,1876.2,2.94,10.32,18051,931.4,271.6,323.5,375.9,14.8,1042,2.17,662,1.27
11:33:40,1443,1393.3,1874,2.96,10.05,17668,935.7,273.4,328,373,12.8,1033,2.5,581,1.34
11:33:45,1445.4,1395.8,1860.5,2.99,10.43,17921,939.7,284.4,323.8,375,14.3,1043,2.27,590,1.33
11:33:50,1446.7,1397.1,1884.4,2.88,10.12,16895,961,275.3,332,380.3,15.9,1051,2.52,562,1.38
