Time,Limestone_CaO_Content_Percent,SiO2_Content_Percent,Al2O3_Content_Percent,Fe2O3_Content_Percent,MgO_Content_Percent,Feed_Size_mm,Product_Size_Primary_mm,Product_Size_Secondary_mm,Moisture_Content_Percent,Clay_SiO2_Content_Percent,Hardness_Index
12:41:35,52.64,14.7,4.55,3.01,1.85,1014.0,170.0,22.4,7.22,58.7,11.0
12:41:40,52.0,14.73,4.57,3.03,2.04,1039.0,183.0,22.4,6.01,49.2,11.6
12:41:45,51.86,14.71,4.5,3.13,1.94,1044.0,167.0,21.9,6.25,54.9,12.1
12:41:50,52.2,15.26,4.7,2.98,1.98,991.0,187.0,22.8,6.56,53.5,12.6
12:41:55,51.69,14.08,4.13,2.62,1.88,1025.0,163.0,23.3,6.15,52.4,12.0
12:42:00,51.66,14.87,4.59,3.69,2.12,915.0,161.0,20.9,6.8,56.0,12.1
12:42:05,50.64,15.59,4.57,3.01,1.98,934.0,169.0,22.9,6.93,56.6,12.1
12:42:10,51.8,14.25,4.21,3.58,1.89,986.0,191.0,21.2,6.59,59.2,12.1
12:42:15,51.62,15.1,4.32,2.97,1.98,975.0,160.0,21.0,6.94,57.1,11.6
12:42:20,51.59,14.62,4.71,2.79,2.26,1070.0,178.0,21.2,6.85,53.0,11.2
12:42:25,52.33,14.76,4.16,2.94,2.05,988.0,175.0,22.3,6.87,51.6,11.6
12:42:30,52.53,15.99,5.24,3.22,2.16,1015.0,175.0,21.1,6.28,55.5,12.0
12:42:35,52.19,14.01,4.67,3.12,1.76,1008.0,189.0,21.6,6.72,55.4,12.1
12:42:40,52.8,15.46,4.48,3.06,1.97,944.0,170.0,22.1,6.78,55.0,11.8
12:42:45,52.46,14.71,4.42,2.99,1.85,1012.0,178.0,20.9,6.41,54.7,10.8
12:42:50,51.76,14.68,4.74,3.03,1.92,1001.0,175.0,21.6,6.76,54.8,10.6
12:42:55,51.63,14.33,4.38,2.97,1.89,1063.0,171.0,21.6,5.75,53.5,10.6
12:43:00,52.25,15.45,4.39,3.24,2.19,978.0,170.0,21.7,6.51,56.0,12.2
12:43:05,52.46,14.89,4.94,3.18,2.11,1025.0,177.0,22.7,6.74,53.7,13.1
12:43:10,53.12,14.81,4.36,2.81,1.89,1023.0,172.0,22.3,6.13,56.8,12.5
12:43:15,52.95,15.07,4.54,2.7,1.93,966.0,172.0,22.2,6.49,55.7,10.7
12:43:20,51.57,14.9,4.27,2.75,2.05,906.0,167.0,21.8,6.83,52.9,11.7
12:43:25,51.92,13.8,4.58,2.93,2.13,1001.0,170.0,20.6,6.44,53.3,12.5
12:43:30,52.54,14.71,4.67,3.04,2.16,1050.0,179.0,21.2,6.34,51.5,12.9
12:43:35,52.85,15.54,5.0,2.99,2.1,1012.0,171.0,22.5,6.23,58.2,11.9
12:43:40,52.75,14.1,4.22,3.13,2.27,1037.0,179.0,22.2,6.43,52.5,12.4
12:43:45,51.95,14.35,4.07,3.0,2.06,975.0,181.0,22.0,6.49,53.4,11.9
12:43:50,51.0,14.74,4.42,3.32,1.93,1031.0,180.0,22.0,6.57,55.4,13.2
12:43:55,51.2,14.56,4.31,3.1,1.88,928.0,184.0,22.1,7.21,59.1,11.4
12:44:00,52.22,14.98,4.5,3.0,1.84,1023.0,183.0,20.9,6.49,55.2,12.5
12:44:05,52.27,14.34,4.66,2.7,1.82,934.0,182.0,21.6,6.3,54.1,11.1
12:44:10,51.12,14.77,5.18,3.07,2.1,1024.0,173.0,22.3,6.93,55.9,11.9
12:44:15,52.04,14.97,4.36,3.1,2.24,978.0,158.0,22.7,6.28,53.2,12.2
12:44:20,52.5,15.39,3.84,2.86,2.02,1034.0,165.0,22.1,6.25,51.2,12.5
12:44:25,51.08,15.75,4.43,2.77,2.27,998.0,174.0,22.1,6.06,60.7,12.0
12:44:30,52.88,14.84,4.61,3.22,2.0,1044.0,179.0,23.5,6.24,54.6,13.5
12:44:35,51.7,16.13,4.21,2.81,2.09,1017.0,183.0,20.9,5.81,54.4,11.9
12:44:40,53.01,14.89,4.57,3.03,1.76,1004.0,170.0,21.2,6.39,56.6,11.6
12:44:45,51.57,15.5,4.54,3.01,2.12,1047.0,181.0,23.6,6.06,51.9,12.0
12:44:50,51.18,16.16,4.58,3.09,1.9,1018.0,175.0,21.5,6.18,55.8,12.2
12:44:55,51.63,15.08,4.74,2.81,2.12,1070.0,176.0,21.2,6.39,52.7,10.7
12:45:00,51.92,14.18,4.48,2.98,2.19,999.0,180.0,21.3,6.64,55.3,11.9
12:45:05,51.69,15.05,4.66,2.81,2.05,992.0,182.0,23.6,6.14,53.7,13.1
12:45:10,51.83,14.63,3.96,3.01,2.06,964.0,170.0,22.0,5.86,55.2,12.2
12:45:15,52.27,14.84,4.21,3.1,2.02,978.0,172.0,22.1,6.55,52.1,12.1
12:45:20,51.86,16.19,4.4,3.18,2.1,990.0,190.0,21.5,6.8,53.1,12.3
12:45:25,51.95,14.27,4.2,3.3,2.28,972.0,161.0,22.0,6.68,55.0,11.6
12:45:30,50.63,15.18,4.5,2.95,2.0,1026.0,186.0,22.5,6.73,55.7,12.4
12:45:35,52.31,14.47,4.4,2.94,2.02,950.0,171.0,23.4,6.84,55.2,12.8
12:45:40,51.93,14.82,4.36,3.25,1.73,965.0,177.0,21.0,6.45,51.7,12.6
12:45:45,53.29,15.45,4.77,3.12,2.06,915.0,183.0,23.3,6.54,57.0,11.8
12:45:50,51.25,15.19,4.53,3.25,1.88,972.0,190.0,22.7,6.36,56.4,11.5
12:45:55,50.55,14.86,4.17,3.39,1.97,1049.0,174.0,22.0,6.25,52.6,11.4
12:46:00,52.49,14.61,4.32,2.83,2.07,979.0,190.0,21.5,6.42,55.2,11.7
12:46:05,52.28,15.19,4.73,3.16,1.76,966.0,165.0,21.5,6.42,53.3,12.6
12:46:10,51.19,16.02,4.56,2.88,2.07,970.0,164.0,21.6,6.68,50.1,12.3
12:46:15,50.78,14.46,4.86,3.31,2.04,1014.0,175.0,22.6,6.0,55.3,11.9
12:46:20,53.23,16.15,4.75,2.76,2.11,1051.0,163.0,22.2,6.09,58.2,11.2
12:46:25,53.13,15.72,4.38,3.18,1.9,1035.0,170.0,22.9,6.8,54.0,13.0
12:46:30,50.01,15.82,4.93,2.89,2.17,947.0,170.0,21.8,6.52,56.6,13.0
12:46:35,51.63,15.19,4.96,3.11,2.05,1056.0,179.0,21.8,6.52,56.3,12.9
12:46:40,53.33,15.7,3.96,3.25,1.89,1041.0,176.0,21.1,6.04,56.5,12.2
12:46:45,51.62,14.39,4.51,2.87,1.79,1019.0,173.0,22.6,6.51,53.8,12.1
12:46:50,51.61,14.6,4.34,2.71,1.92,955.0,181.0,21.6,6.38,56.2,12.4
12:46:55,51.77,15.46,4.42,2.95,2.13,964.0,173.0,20.8,6.53,55.0,11.4
12:47:00,51.1,15.18,4.26,2.92,2.07,969.0,189.0,21.4,6.43,55.5,11.6
12:47:05,50.64,14.91,4.22,2.74,1.68,979.0,176.0,21.1,6.13,51.3,12.3
12:47:10,52.84,13.5,4.77,2.6,1.95,1008.0,187.0,22.6,6.44,53.7,12.7
12:47:15,50.53,14.74,4.15,3.24,2.02,891.0,177.0,21.8,6.91,55.3,10.6
12:47:20,52.2,14.3,4.53,3.3,2.29,949.0,179.0,22.1,6.26,55.4,11.8
12:47:25,52.71,15.3,4.1,2.88,2.19,991.0,150.0,22.8,6.24,51.7,12.3
12:47:30,50.84,14.89,4.88,2.94,1.97,1039.0,171.0,21.1,6.85,60.2,12.4
12:47:35,51.26,14.62,4.51,3.16,2.03,988.0,177.0,23.0,5.97,55.2,12.3
12:47:40,52.97,16.59,4.72,3.16,1.8,1007.0,171.0,21.0,6.51,54.9,11.9
12:47:45,52.43,15.62,4.56,3.36,1.61,1044.0,178.0,19.9,6.28,54.9,10.7
12:47:50,51.51,15.63,4.42,3.12,1.94,968.0,162.0,23.1,6.79,54.0,11.1
12:47:55,52.96,16.32,4.52,2.79,2.15,960.0,170.0,20.2,6.34,54.0,12.5
12:48:00,52.97,15.48,4.95,3.16,2.03,956.0,163.0,23.5,6.21,52.3,11.1
12:48:05,52.22,14.54,4.23,2.86,1.89,989.0,175.0,22.2,6.24,56.6,12.6
12:48:10,51.28,14.47,3.74,2.99,2.14,974.0,181.0,22.8,6.95,54.4,11.8
12:48:15,51.67,15.58,4.26,3.22,2.27,1066.0,187.0,20.8,6.61,57.4,11.9
12:48:20,52.23,13.76,4.14,2.82,1.78,1010.0,186.0,22.0,6.99,52.9,11.7
12:48:25,51.85,14.95,4.79,2.99,1.99,1027.0,182.0,22.4,6.43,58.1,12.4
12:48:30,52.75,13.7,4.45,2.75,1.92,966.0,178.0,22.9,6.57,54.2,11.5
12:48:35,50.78,15.06,4.75,2.8,2.01,998.0,164.0,22.4,6.05,57.0,11.4
12:48:40,50.8,15.51,4.51,2.89,1.93,988.0,191.0,21.9,6.47,54.1,12.5
12:48:45,52.14,15.17,4.5,3.33,2.42,1008.0,181.0,21.9,6.53,52.4,11.8
12:48:50,51.61,15.56,4.55,3.01,1.98,1015.0,177.0,21.8,6.97,54.6,12.2
12:48:55,51.5,16.18,4.94,3.53,2.05,986.0,176.0,21.9,6.69,54.0,12.5
12:49:00,50.59,14.91,4.56,3.19,2.03,992.0,185.0,21.5,6.21,56.6,11.6
12:49:05,52.02,16.68,4.83,3.2,1.81,1045.0,165.0,22.5,6.3,55.9,12.3
12:49:10,51.96,15.13,4.81,2.78,2.03,963.0,172.0,21.3,6.13,55.5,13.0
12:49:15,52.52,15.57,4.45,2.97,1.78,1029.0,157.0,22.3,6.48,58.7,11.6
12:49:20,52.06,14.63,4.48,2.77,2.27,1012.0,165.0,21.8,6.64,54.5,11.4
12:49:25,51.89,15.97,4.39,2.94,2.14,1030.0,190.0,20.1,6.81,53.6,11.9
12:49:30,52.94,15.63,4.88,2.91,1.91,988.0,176.0,23.0,6.52,52.2,11.0
12:49:35,50.95,15.88,4.22,2.99,1.97,1041.0,168.0,20.8,6.21,52.7,12.7
12:49:40,52.43,15.03,4.28,3.17,2.15,975.0,175.0,22.2,6.28,54.3,12.0
12:49:45,50.66,14.25,4.42,2.95,2.04,1020.0,183.0,22.9,6.67,55.4,11.4
12:49:50,51.33,15.28,4.16,3.17,1.75,1020.0,176.0,21.8,6.84,55.9,12.3
12:49:55,51.03,13.98,4.32,2.71,2.03,1006.0,182.0,24.4,6.42,54.5,11.5
12:50:00,52.63,14.8,4.84,3.09,2.16,1041.0,165.0,21.8,6.68,57.5,10.8
12:50:05,51.95,15.11,4.7,2.91,1.65,1044.0,184.0,21.3,6.26,53.6,12.0
12:50:10,51.99,16.43,4.37,3.05,2.02,1027.0,190.0,23.4,6.37,56.4,12.1
12:50:15,51.11,15.19,4.74,3.17,1.87,1071.0,164.0,21.3,6.58,49.1,11.3
12:50:20,51.76,15.08,5.12,2.71,2.19,984.0,180.0,22.4,6.55,54.3,11.3
12:50:25,51.39,14.96,4.59,3.29,1.93,989.0,182.0,22.7,6.63,55.7,11.3
12:50:30,52.31,14.19,4.93,2.96,1.92,1011.0,178.0,21.9,6.51,59.7,12.9
12:50:35,51.21,15.05,4.76,3.37,2.12,993.0,176.0,22.2,6.67,56.7,13.0
12:50:40,53.06,15.06,4.41,3.01,1.87,985.0,165.0,21.9,6.33,50.9,11.7
12:50:45,50.66,14.42,4.56,3.26,2.01,941.0,173.0,24.4,7.15,56.8,11.8
12:50:50,51.35,14.29,4.66,3.01,2.04,1031.0,176.0,23.3,6.85,56.4,11.3
12:50:55,53.34,14.71,4.28,3.05,1.97,996.0,195.0,22.7,6.62,56.8,12.4
12:51:00,51.65,15.04,3.72,3.02,1.8,998.0,165.0,22.4,6.6,57.3,12.2
12:51:05,50.95,14.73,4.25,2.96,1.87,959.0,185.0,21.5,6.53,54.8,11.4
12:51:10,52.18,14.37,3.85,2.95,1.98,984.0,180.0,21.1,6.46,55.0,12.6
12:51:15,51.62,15.17,4.27,3.05,1.72,1009.0,160.0,22.3,6.88,51.5,12.8
12:51:20,51.33,15.32,3.99,3.11,2.01,952.0,181.0,22.5,6.69,56.1,11.8
12:51:25,51.12,15.07,4.76,3.05,1.96,993.0,173.0,20.2,6.33,53.9,12.3
12:51:30,54.21,14.66,4.15,3.1,2.09,983.0,185.0,21.1,6.53,53.5,11.9
12:51:35,51.8,15.36,4.66,2.7,2.1,996.0,174.0,22.1,6.68,53.0,11.8
12:51:40,50.46,14.89,4.73,3.18,1.83,993.0,183.0,21.5,6.61,51.8,12.2
12:51:45,53.19,14.29,4.71,2.85,1.92,946.0,167.0,22.3,6.33,54.6,13.2
12:51:50,52.49,15.62,3.94,2.67,1.86,1034.0,177.0,21.7,6.27,58.2,11.8
12:51:55,51.39,15.21,4.84,3.37,1.92,901.0,177.0,22.4,6.76,54.7,12.2
12:52:00,51.25,14.93,4.63,3.28,1.96,1009.0,170.0,23.2,6.58,53.7,12.3
12:52:05,52.54,14.06,4.74,3.0,2.17,1042.0,173.0,21.0,6.39,55.0,11.5
12:52:10,51.8,14.55,5.05,3.21,1.91,997.0,172.0,22.1,7.18,55.2,11.6
12:52:15,50.46,16.21,4.74,2.93,2.13,945.0,183.0,23.8,6.71,56.5,12.4
12:52:20,53.43,14.09,4.15,2.91,2.04,1032.0,173.0,21.7,6.5,54.4,12.7
12:52:25,51.65,14.85,4.7,2.88,2.21,935.0,175.0,21.4,6.42,52.7,13.2
12:52:30,53.2,14.99,4.05,2.87,1.95,987.0,184.0,22.7,6.81,54.3,12.7
12:52:35,53.02,15.19,4.48,2.95,1.88,1046.0,179.0,22.0,6.9,55.8,11.6
12:52:40,51.2,14.1,4.35,2.86,2.02,996.0,176.0,22.9,6.32,52.7,12.4
12:52:45,52.83,15.1,4.5,2.43,1.76,1001.0,167.0,21.5,6.25,53.2,12.0
12:52:50,51.48,13.99,4.05,2.96,2.02,1049.0,175.0,22.5,6.55,58.3,11.4
12:52:55,50.51,15.06,4.08,2.81,2.08,939.0,179.0,21.7,6.44,55.2,11.8
12:53:00,51.66,14.61,4.37,3.06,2.16,1002.0,189.0,22.1,6.2,56.7,12.1
12:53:05,52.32,14.48,4.43,2.95,2.06,1000.0,157.0,21.9,6.37,51.2,12.9
12:53:10,51.63,15.5,4.37,3.13,1.98,969.0,172.0,23.1,6.31,55.7,12.3
12:53:15,51.75,14.86,4.94,3.0,2.29,975.0,171.0,22.1,6.35,53.5,11.5
12:53:20,52.91,15.28,4.63,2.75,2.0,1040.0,169.0,20.9,6.75,54.3,12.5
12:53:25,52.09,15.3,4.62,2.75,1.84,926.0,161.0,21.1,6.73,53.1,13.1
12:53:30,51.33,15.76,4.39,2.75,1.99,993.0,182.0,22.2,7.3,53.9,12.2
12:53:35,52.56,14.28,4.08,2.83,1.8,972.0,181.0,21.3,6.06,55.7,12.2
12:53:40,52.16,15.55,4.5,2.86,1.81,1008.0,180.0,22.3,6.72,57.7,11.7
12:53:45,49.98,15.01,5.04,3.18,2.04,979.0,173.0,21.2,6.85,55.8,12.1
12:53:50,52.34,14.77,4.57,3.04,1.8,1007.0,171.0,21.8,6.13,56.1,11.6
12:53:55,52.31,14.31,4.83,2.63,1.91,998.0,167.0,21.3,5.87,54.0,11.8
12:54:00,52.02,15.36,4.87,2.82,1.82,1001.0,178.0,22.0,6.23,53.6,12.2
12:54:05,52.71,14.45,4.67,2.99,2.02,996.0,168.0,21.1,6.19,58.2,12.2
12:54:10,51.46,15.31,4.57,2.8,1.89,1004.0,180.0,21.9,6.38,55.8,12.3
12:54:15,52.27,16.16,4.2,3.02,2.08,1008.0,166.0,22.4,6.87,56.3,12.1
12:54:20,50.75,15.59,4.44,2.83,2.07,1003.0,187.0,21.6,6.07,56.8,11.4
12:54:25,52.33,15.83,4.39,2.97,1.8,992.0,174.0,22.2,6.39,56.3,12.8
12:54:30,53.56,14.57,4.6,2.89,2.14,1040.0,172.0,21.0,6.47,54.8,11.7
12:54:35,51.2,15.46,4.08,3.02,1.97,963.0,171.0,21.2,6.86,54.6,11.5
12:54:40,51.39,14.31,4.34,3.29,1.82,1087.0,185.0,21.5,6.56,53.2,11.3
12:54:45,51.43,14.86,4.62,3.18,2.06,965.0,178.0,21.3,6.61,53.2,12.0
12:54:50,52.1,16.04,4.29,2.78,2.26,981.0,191.0,22.2,6.63,55.5,10.8
12:54:55,51.15,14.64,4.23,3.5,1.97,927.0,184.0,23.1,6.31,52.0,10.5
12:55:00,52.34,15.67,4.26,3.24,1.75,988.0,168.0,21.7,6.52,56.7,13.1
12:55:05,52.68,15.61,4.42,2.86,2.14,1035.0,174.0,23.3,6.61,57.0,11.3
12:55:10,52.43,15.64,3.79,2.83,2.24,962.0,176.0,22.9,6.39,55.4,11.5
12:55:15,50.59,14.24,4.28,3.07,1.84,1055.0,177.0,21.6,6.22,55.8,11.8
12:55:20,52.8,15.32,4.79,3.14,1.88,993.0,186.0,21.9,6.61,52.7,12.1
12:55:25,52.75,14.91,4.6,3.35,2.01,943.0,172.0,23.6,6.36,57.7,12.0
12:55:30,52.66,15.65,4.63,3.1,1.71,967.0,168.0,22.4,6.79,54.4,12.0
12:55:35,52.3,14.01,3.95,2.87,2.31,1019.0,180.0,21.4,6.07,56.9,10.5
12:55:40,52.18,15.22,4.38,2.9,1.99,979.0,179.0,22.7,6.71,56.7,12.9
12:55:45,52.83,15.14,4.47,3.13,2.01,1064.0,170.0,21.9,6.58,51.9,11.6
12:55:50,53.54,13.81,4.64,2.73,2.05,972.0,161.0,22.2,6.66,55.4,12.6
12:55:55,51.24,14.47,4.83,3.3,1.96,996.0,191.0,23.1,6.14,56.3,11.2
12:56:00,52.86,13.9,4.79,2.89,1.92,975.0,186.0,22.3,6.28,55.0,12.5
12:56:05,51.93,14.56,4.32,3.19,1.86,1037.0,168.0,22.1,6.84,54.3,11.8
12:56:10,51.9,15.33,4.33,3.24,1.82,940.0,174.0,21.9,6.8,52.9,11.7
12:56:15,50.77,15.12,4.92,3.61,2.06,918.0,175.0,22.4,7.17,52.5,12.3
12:56:20,51.77,15.1,4.39,2.94,2.2,978.0,180.0,21.0,6.53,55.7,12.5
12:56:25,51.2,14.38,4.18,2.94,2.14,991.0,173.0,21.3,6.54,54.9,12.1
12:56:30,51.63,15.67,4.44,2.93,1.96,932.0,172.0,22.9,6.66,59.2,12.2
12:56:35,51.12,14.99,4.9,3.03,1.97,1017.0,174.0,24.3,6.56,53.5,12.6
12:56:40,51.64,15.02,4.23,2.87,2.24,1028.0,168.0,22.4,6.45,56.5,11.4
12:56:45,51.68,15.56,4.37,3.24,1.88,986.0,183.0,23.2,6.69,53.6,12.7
12:56:50,52.08,14.41,4.24,3.2,1.75,973.0,180.0,21.5,6.34,55.0,13.1
12:56:55,50.71,15.14,4.79,2.95,2.04,1058.0,167.0,22.3,6.85,52.4,11.5
12:57:00,50.84,15.25,4.59,2.86,2.13,955.0,178.0,20.0,6.09,58.5,10.9
12:57:05,52.29,14.67,4.78,2.91,1.63,1021.0,170.0,21.9,6.45,51.3,12.7
12:57:10,51.36,15.39,4.97,2.91,2.06,981.0,176.0,22.7,6.05,56.0,10.9
12:57:15,52.86,15.29,4.05,3.1,1.83,1007.0,159.0,21.5,6.58,56.7,11.3
12:57:20,52.18,14.94,4.27,3.04,1.79,1032.0,173.0,21.8,6.67,56.5,10.8
12:57:25,52.49,14.92,4.37,3.16,1.96,1013.0,185.0,22.9,6.69,58.3,12.0
12:57:30,53.13,15.31,4.52,3.3,1.83,928.0,166.0,21.2,6.18,55.2,11.2
12:57:35,51.75,15.47,4.65,3.06,1.73,1037.0,172.0,22.4,6.68,56.3,12.2
12:57:40,51.54,15.04,4.35,3.12,2.02,923.0,185.0,20.4,6.37,55.6,12.5
12:57:45,52.7,15.67,4.29,3.49,1.99,1027.0,189.0,22.9,6.32,56.5,12.3
12:57:50,52.41,15.4,4.79,3.11,1.74,1018.0,181.0,21.8,6.15,56.5,12.4
12:57:55,51.85,13.93,4.66,2.9,1.79,989.0,187.0,22.0,6.1,52.4,12.0
12:58:00,53.11,14.16,4.59,2.99,2.07,1019.0,184.0,22.4,6.63,55.8,12.6
12:58:05,51.83,15.71,3.86,2.67,2.08,955.0,161.0,20.1,6.39,56.9,12.0
12:58:10,52.03,14.85,4.86,3.11,1.6,947.0,180.0,20.9,6.39,55.7,12.3
12:58:15,52.02,15.1,4.56,2.89,1.81,1022.0,177.0,22.0,6.44,54.8,11.8
12:58:20,51.25,15.68,4.45,2.82,1.99,987.0,167.0,21.2,6.53,58.8,11.5
12:58:25,52.06,15.0,4.25,2.83,2.06,1060.0,161.0,20.9,6.18,57.2,13.1
12:58:30,53.12,15.02,4.31,3.23,2.06,985.0,182.0,22.6,6.52,54.6,12.2
12:58:35,52.36,14.48,4.23,2.95,2.09,959.0,174.0,21.3,6.35,52.9,12.2
12:58:40,52.02,15.22,3.9,3.15,1.89,1106.0,176.0,21.9,7.01,53.5,12.3
12:58:45,51.87,15.35,4.25,3.08,2.03,943.0,180.0,21.5,6.67,54.7,12.0
12:58:50,52.26,14.65,4.02,3.04,1.94,1006.0,189.0,21.7,6.54,55.3,11.6
12:58:55,52.6,14.45,4.48,2.92,1.92,1004.0,170.0,22.2,5.81,52.9,11.0
12:59:00,52.49,16.58,4.15,3.1,1.77,1029.0,172.0,21.2,5.85,52.9,11.9
12:59:05,51.73,14.94,4.72,2.91,2.04,987.0,172.0,22.2,6.06,58.6,11.3
12:59:10,52.26,14.59,4.0,3.03,1.75,989.0,170.0,21.3,7.15,54.0,11.7
12:59:15,52.38,15.42,4.86,3.22,1.82,994.0,190.0,22.1,6.78,57.6,12.3
12:59:20,51.19,14.97,4.75,3.26,2.1,1072.0,183.0,21.9,6.46,56.3,11.3
12:59:25,52.13,14.35,4.18,2.91,1.98,1035.0,180.0,20.7,6.79,55.4,10.6
12:59:30,50.27,15.29,4.47,3.07,2.16,966.0,180.0,22.0,6.65,57.7,11.3
12:59:35,52.39,14.49,4.24,3.12,1.95,979.0,174.0,21.7,6.93,55.1,11.9
12:59:40,52.53,15.95,4.67,3.05,1.92,995.0,157.0,22.3,6.4,54.3,13.0
12:59:45,52.6,15.3,5.04,3.15,2.17,964.0,192.0,21.1,6.59,58.7,12.9
12:59:50,51.68,14.83,4.85,3.15,1.94,936.0,173.0,22.6,6.46,54.3,13.5
12:59:55,52.25,15.07,4.29,3.37,2.04,973.0,182.0,21.5,6.71,56.2,11.4
13:00:00,53.14,15.54,4.53,3.43,1.98,964.0,183.0,22.5,6.59,55.4,10.9
13:00:05,53.13,15.11,4.96,2.97,2.02,1063.0,174.0,23.5,6.41,54.2,12.0
13:00:10,51.98,16.27,4.66,3.33,1.97,1003.0,192.0,20.7,6.7,54.9,12.0
13:00:15,52.11,15.68,4.8,3.09,2.13,940.0,184.0,21.1,6.63,58.2,13.3
13:00:20,52.89,15.29,4.7,2.96,2.01,988.0,170.0,21.4,6.62,50.3,11.3
13:00:25,50.8,14.44,4.52,3.12,1.95,1018.0,182.0,22.1,6.52,56.8,12.0
13:00:30,51.74,14.91,4.48,2.95,2.04,1029.0,185.0,22.1,6.09,54.0,13.0
13:00:35,53.07,15.29,4.14,2.99,1.77,1008.0,175.0,21.5,6.6,56.7,12.6
13:00:40,52.78,14.51,4.27,2.78,2.15,1021.0,180.0,22.7,5.83,60.2,11.5
13:00:45,52.3,15.78,4.23,3.02,1.77,994.0,174.0,22.7,6.17,53.7,12.0
13:00:50,50.8,14.42,4.39,3.19,1.9,995.0,172.0,22.9,6.9,56.6,12.1
13:00:55,51.96,14.62,4.53,3.14,1.93,1132.0,176.0,22.6,6.18,55.0,11.3
13:01:00,51.53,14.66,4.47,3.07,2.04,976.0,176.0,23.0,6.64,56.0,11.9
13:01:05,52.26,15.45,4.56,3.35,2.24,950.0,173.0,21.5,6.96,55.9,12.4
13:01:10,51.35,14.52,4.7,3.43,2.15,982.0,159.0,21.4,6.6,55.1,11.9
13:01:15,51.18,13.92,4.38,3.1,1.78,996.0,188.0,21.1,6.6,50.8,13.0
13:01:20,50.35,15.65,4.72,3.32,1.87,937.0,186.0,22.4,6.17,55.9,12.4
13:01:25,52.98,14.73,4.84,3.07,1.79,1020.0,169.0,22.2,6.92,54.7,12.1
13:01:30,51.68,14.36,4.62,3.02,1.81,976.0,173.0,22.6,6.47,56.1,11.8
13:01:35,52.13,14.55,4.34,3.19,1.91,907.0,167.0,21.7,6.62,57.2,13.3
13:01:40,52.0,16.03,4.78,2.99,2.2,999.0,163.0,23.1,6.6,55.8,11.5
13:01:45,51.15,14.61,4.64,2.53,1.96,968.0,167.0,22.2,6.27,54.5,12.1
13:01:50,50.99,14.93,4.69,2.95,1.98,1041.0,176.0,21.7,6.79,51.4,11.1
13:01:55,51.2,14.73,4.96,2.7,2.03,960.0,178.0,22.0,6.89,53.3,12.7
13:02:00,51.42,14.26,4.71,2.92,1.86,978.0,168.0,23.3,6.91,56.4,11.7
13:02:05,52.29,14.55,4.97,2.89,1.99,1014.0,173.0,22.0,5.9,55.6,12.6
13:02:10,51.36,14.22,4.46,2.89,2.04,985.0,177.0,22.1,6.47,56.9,11.4
13:02:15,53.4,15.57,4.37,2.79,2.37,962.0,170.0,22.3,6.24,55.9,10.6
13:02:20,52.82,15.06,4.84,2.76,2.14,962.0,179.0,22.4,6.83,55.5,12.8
13:02:25,52.65,16.49,4.2,2.87,2.25,1048.0,168.0,22.2,6.84,54.3,12.1
13:02:30,51.9,14.57,5.07,2.93,2.0,979.0,191.0,22.5,6.87,55.4,12.8
13:02:35,53.21,14.48,4.89,2.94,2.08,952.0,170.0,22.4,6.37,54.6,12.4
13:02:40,51.83,15.92,4.53,3.05,2.04,990.0,173.0,22.3,6.89,55.2,12.0
13:02:45,51.97,15.63,4.86,3.14,1.73,994.0,167.0,23.4,6.67,52.7,11.7
13:02:50,52.14,15.23,4.7,2.8,1.63,1023.0,159.0,21.4,6.46,57.9,12.0
13:02:55,52.56,14.33,4.11,2.83,1.83,949.0,178.0,22.3,6.92,54.4,12.0
13:03:00,52.51,16.05,4.26,3.33,2.19,1068.0,165.0,21.8,6.73,50.5,11.5
13:03:05,51.62,14.96,4.59,3.15,1.94,978.0,177.0,21.3,5.88,53.0,12.4
13:03:10,51.57,14.74,4.55,2.84,2.12,1069.0,171.0,21.8,6.05,54.4,11.2
13:03:15,52.51,15.69,4.89,2.75,2.2,1008.0,185.0,21.2,6.3,56.9,13.0
13:03:20,52.57,14.99,4.59,2.9,1.81,1023.0,175.0,22.1,6.57,56.2,12.2
13:03:25,51.69,14.3,4.12,2.95,2.22,1033.0,163.0,22.1,6.98,56.2,11.1
13:03:30,50.73,15.02,4.34,3.14,1.83,983.0,176.0,22.3,6.92,50.0,11.9
13:03:35,51.83,14.53,4.72,2.54,1.97,946.0,195.0,21.9,6.44,55.8,12.4
13:03:40,52.5,13.19,3.95,2.81,1.84,1029.0,173.0,22.0,6.5,56.3,11.8
13:03:45,53.44,14.47,4.08,3.36,2.04,1087.0,171.0,21.4,6.1,51.4,12.0
13:03:50,51.04,14.68,4.39,3.0,1.98,1000.0,180.0,21.6,6.81,53.4,11.4
13:03:55,51.66,14.31,4.78,3.01,2.12,1002.0,170.0,21.2,6.61,58.0,10.7
13:04:00,51.69,15.35,4.43,2.89,2.15,1013.0,176.0,21.1,6.45,55.2,12.5
13:04:05,53.08,14.53,4.64,3.16,2.24,942.0,177.0,20.5,6.35,55.9,11.8
13:04:10,51.97,15.29,4.5,2.64,2.11,1047.0,167.0,22.9,6.69,52.9,12.0
13:04:15,51.27,14.26,4.46,2.92,2.12,950.0,182.0,23.0,6.66,58.3,10.7
13:04:20,52.45,15.55,4.3,2.58,1.93,1060.0,184.0,20.6,6.62,55.4,11.8
